Title,Content,Content_url,News_type,Day_month_year_hour,Img_url
Adana’da yedek parça deposunda yangın: 2 yaralı,"Yangın, Seyhan ilçesi Ova Mahallesindeki sanayi sitesinde bulunan bisiklet ve motosiklet yedek parça deposunda meydana geldi. Alınan bilgiye göre, depoda çalışan 2 kişi alevlerin yükseldiğini görmesi üzerine durumu itfaiye ekiplerine bildirdi. Bu arada depo çalışanları yangına müdahale etmek istedi. Ancak iki çalışan da hafif şekilde yaralandı. Bölgeye gelen sağlık ekipleri, yaralanan Aykut M. ile Serkan G.'yi Seyhan Devlet Hastanesine kaldırdı.Kısa sürede olay yerine intikal eden itfaiye ekipleri ise yangına müdahaleye başladı. Yaklaşık 2 saat süren müdahalenin ardından yangın söndürüldü. İtfaiye erlerinin soğutma çalışmaları devam ediyor. Yangında ise iş yeri tamamen yanarak kullanılamaz hale geldi.",/yasam/adanada-yedek-parca-deposunda-yangin-2-yarali-6120910,Yaşam,17.08.22-00:01,https://iasbh.tmgrup.com.tr/1a2d96/752/395/0/97/800/517?u=https://isbh.tmgrup.com.tr/sbh/2022/08/18/adanada-yedek-parca-deposunda-yangin-2-yarali-1660789782088.jpeg
"Ümraniye’de uyuşturucu hesaplaşması: 1 ölü, 1 yaralı",,/yasam/umraniyede-uyusturucu-hesaplasmasi-1-olu-1-yarali-6120909,Yaşam,17.08.22-00:01,https://iasbh.tmgrup.com.tr/bd9b28/752/395/0/45/1200/677?u=https://isbh.tmgrup.com.tr/sbh/2022/08/18/umraniyede-uyusturucu-hesaplasmasi-kanli-bitti-1-olu-1-yarali-1660789552603.jpeg
"Üniversite kayıt tarihleri 2022: YÖK ile Üniversite kayıtları ne zaman yapılacak, hangi tarihte, gerekli belgeler nelerdir?","Üniversite kayıt tarihleri, 2022 YKS tercih sonuçlarının belli olmasının ardından kazanan öğrenciler merakla Üniversite kayıtları ne zaman yapılacak, hangi tarihte, gerekli belgeler nelerdir? sorularına cevap aramaya devam ediyor.YÖK ile üniversite kayıt tarihleri ve gerekli belgeler detayları;YKS tercih sonuçları ilan edildikten sonra üniversite kayıtları 22-26 Ağustos 2022 tarihleri arasında yapılacak. Elektronik kayıtlar ise 22-24 Ağustos 2022 tarihleri arasında yapılacak.Kayıt hakkı kazanan adayların, kayıt için aşağıda belirtilen belgeleri tamamlayarak kayıt süresi içerisinde ilgili üniversitelere başvurmaları zorunlu. Kayıtlar elektronik olarak da yapılabilecek. Eğer adaylar bu süre içerisinde başvuruda bulunmazsa veya işlemleri tamamlamazsa kayıt haklarını kaybedecekler.Elektronik kayıt yapan adaylar ise üniversiteleri tarafından duyurulan belgelere ve tarihe göre işlemlerini tamamlayacak.Bir yükseköğretim programına kayıt hakkı kazanan ancak, ortaöğretim kurumlarından mezun olamayarak bütünleme veya tek ders sınava girecek adayların da belirlenen tarihlerde yükseköğretim kurumlarına geçici kayıtları yapılacak. Bu adayların mezun olduklarına ilişkin belgelerini, 30 Aralık 2022 tarihine kadar yükseköğretim kurumuna ibraz etmeleri halinde asıl kayıtları yapılacaktır. Bu tarihe kadar mezun olduklarını belgelemeyenlerin geçici kayıtları silinecek ve bu durumda olup belirlenen tarihlerde geçici kayıtlarını yaptırmayan adayların kayıtları yapılmayacaktır.Kayıttan önce belirlenip üniversite tarafından ilan edilecek diğer belgelerin aslı veya üniversite onaylı suretleriYKS ile bir yükseköğretim programına yerleşen yükümlülerin askerlik durumları, üniversiteler tarafından http://kamu.turkiye.gov.tr internet adresinde görülebilecektir. Adayların askerlikle ilgili sorunları için askerlik şubelerine, kredi konusunda ayrıntılı bilgi için de üniversite rektörlüklerine veya Kredi ve Yurtlar Genel Müdürlüğüne başvurmaları gerekmektedir.Yükseköğretim programlarına yerleşen adayların yerleştirme sonuçları (engel bilgileri de dâhil), Yükseköğretim Kurulu Başkanlığına (YÖK), ÖSYM tarafından elektronik ortamda iletilecektir..",/yasam/universite-kayit-tarihleri-2022-yok-ile-universite-kayitlari-ne-zaman-yapilacak-hangi-tarihte-gerekli-belgeler-nelerdir-6120844,Yaşam,17.08.22-00:01,https://iasbh.tmgrup.com.tr/3e00f2/752/395/40/0/1986/1021?u=https://isbh.tmgrup.com.tr/sbh/2022/08/18/universite-kayit-tarihleri-2022-yok-ile-universite-kayitlari-ne-zaman-yapilacak-hangi-tarihte-gerekli-belgeler-1660774191473.jpg
Türkiye’den Afganistan’daki saldırıyla ilgili taziye mesajı,"Dışişleri Bakanlığı, Afganistan'ın başkenti Kabil'de meydana gelen terör saldırısı nedeniyle başsağlığı mesajı yayımladı.""BU İNSANLIK DIŞI TERÖR EYLEMİNİ EN GÜÇLÜ ŞEKİLDE KINIYORUZ""Bakanlıktan yapılan açıklamada, ""Afganistan'ın başkenti Kabil'de bugün (17 Ağustos) bir camiye yönelik terör saldırısında çok sayıda kişinin hayatını kaybettiği ve yaralandığı büyük üzüntüyle öğrenilmiştir. Bu insanlık dışı terör eylemini en güçlü şekilde kınıyoruz. Hayatını kaybedenlere Allah'tan rahmet, yakınları ile dost ve kardeş Afgan halkına başsağlığı, yaralılara acil şifalar diliyoruz"" denildi.",/dunya/disisleri-bakanligindan-afganistandaki-saldiriyla-ilgili-taziye-mesaji-6120839,Dünya,17.08.22-00:01,https://iasbh.tmgrup.com.tr/8e9fd2/752/395/0/0/0/0?u=https://isbh.tmgrup.com.tr/sbh/2022/08/18/1660773443840.jpg
Kuştepe’de biri polis 5 kişinin yaralandığı olayla ilgili 5 kişi tutuklandı,"Şişli Kuştepe'de 15 Ağustos Pazartesi günü iki aile arasında başlayan ve silahlı kavgaya dönüşen ve biri polis memuru 5 kişinin yaralandığı olayla ilgili olarak gözaltına alınan 7 kişi emniyette yapılan işlemlerinin ardından adliyeye sevk edildi.5 ŞÜPHELİ TUTUKLANDI""Kasten Yaralama-6136 Sayılı Kanuna Muhalefet-Devlet Malına Zarar Verme-Polise Silahlı Mukavemet"" suçlarından mahkemeye çıkarılan, E.Ç., B.Ç., M.G., E.K. ve G.K. tutuklanırken, S.D. ve S.K. ise adli kontrolle serbest bırakıldı.",/yasam/kustepede-biri-polis-5-kisinin-yaralandigi-olayla-ilgili-5-kisi-tutuklandi-6120837,Yaşam,17.08.22-00:01,https://iasbh.tmgrup.com.tr/c30a42/752/395/0/0/978/513?u=https://isbh.tmgrup.com.tr/sbh/2022/08/18/kustepede-biri-polis-5-kisinin-yaralandigi-olayla-ilgili-5-kisi-tutuklandi-1660773273767.jpg
FETÖ operasyonunda 2 tutuklama,"Erzincan İl Emniyet Müdürlüğü Terörle Mücadele Şube Müdürlüğü ve İstihbarat Şube Müdürlüğü'nün koordineli çalışmaları sonucunda yapılan teknik ve fiziki takip sonucu, FETÖ/PDY terör örgütüne üye olma suçundan haklarında aranma kaydı bulunan, örgütün emniyet mahrem yapılanması içerisinde İstanbul Polis Okullarından sorumlu imam olarak faaliyet yürüttüğü tespit edilen A.E.T. ile FETÖ/PDY yurt dışı eğitim yapılanmasında Türkmenistan'ın üst düzey mahrem imamı olarak faaliyet yürüttüğü ayrıca ceza infaz kurumu memurlarına mahrem imamlık yaptığı tespit edilen M.S.T., 11 Ağustos Perşembe günü saat 19.30 sıralarında FETÖ/PDY örgütünün  gaybubet olarak adlandırılan hücre evine yapılan operasyonla yakalandı.ŞÜPHELİLER TUTUKLANDIGözaltına alınan şüpheliler 12 Ağustos Cuma günü çıkarıldıkları Erzincan Cumhuriyet Başsavcılığı tarafından tutuklanarak Erzincan T Tipi Kapalı Ceza İnfaz Kurumuna teslim edildi. ",/gundem/2022/08/17/erzincandaki-feto-operasyonunda-yakalanan-2-mahrem-imam-tutuklandi,Gündem,17.08.22-00:01,https://iasbh.tmgrup.com.tr/b1f813/752/395/0/0/752/395?u=https://isbh.tmgrup.com.tr/sbh/2022/08/18/erzincandaki-feto-operasyonunda-yakalanan-2-mahrem-imam-tutuklandi-1660772405817.jpg
"MasterChef Barış kimdir? MasterChef Türkiye yarışmacısı Barış Demir kaç yaşında, nereli?","TV8 ekranlarında yayınlanan 2022 MasterChef Türkiye yarışmasında ana kadroya katılan Barış Demir'e ilişkin bilgiler merak konusu olarak ""MasterChef Barış kimdir, kaç yaşında, nereli?"" şeklindeki sorular aracılığıyla araştırılmaya devam ediliyor.2022 MasterChef Türkiye yarışmasında ana kadroya katılma hakkı kazanan Barış Demir aşçılığa çocuk yaşlarda başladı. 23 yaşındaki Barış, Bodrum'da yaşıyor ve Torba'daki bir otelin mutfak ekibinde yer alıyor.",/yasam/masterchef-baris-kimdir-masterchef-turkiye-yarismacisi-baris-demir-kac-yasinda-nereli-6120833,Yaşam,17.08.22-00:01,https://iasbh.tmgrup.com.tr/53b699/752/395/0/16/680/374?u=https://isbh.tmgrup.com.tr/sbh/2022/08/18/masterchef-baris-kimdir-masterchef-turkiye-yarismacisi-baris-demir-kac-yasinda-nereli-1660772547559.jpg
Benfica Kiev’de zorlanmadı,"UEFA Şampiyonlar Ligi play-off turu ilk maçları sona erdi.Avrupa futbolunun kulüp düzeyindeki en önemli turnuvasının play-off turu ilk ayağı, 3 karşılaşmayla tamamlandı.Sonuçlar şöyle:Karabağ (Azerbaycan) - Viktoria Plzen (Çekya): 0-0Maccabi Haifa (İsrail) - Kızılyıldız (Sırbistan): 3-2Dinamo Kiev (Ukrayna) - Benfica (Portekiz): 0-2",/spor/futbol/2022/08/17/sampiyonlar-ligi-play-off-turu-3-macla-tamamlandi,Futbol,17.08.22-00:01,https://iasbh.tmgrup.com.tr/7c970c/752/395/0/0/800/420?u=https://isbh.tmgrup.com.tr/sbh/2022/08/18/sampiyonlar-ligi-play-off-turu-3-macla-tamamlandi-1660771747394.jpg
Siverek-Diyarbakır karayolunda tır devrildi: Yol 3 saat ulaşıma kapandı,"Siverek-Diyarbakır karayolunun 7'inci kilometresinde meydana gelen kazada, sürücüsünün ismi öğrenilemeyen tekstil malzemesi yüklü Tır yağış nedeniyle kayganlaşan yolda devrildi.Tırın dorse kısmı devrilerek yolun çift şeridini de kapattı. Kazada tır sürücüsü yaralanırken, diğer sürücülerin ihbarı üzerine olay yerine sağlık, polis, jandarma ve karayolları ekipleri sevk edildi.Yaralı ambulansla Siverek Devlet Hastanesi'ne kaldırılırken, yol yaklaşık 3 saat ulaşıma kapandı. Kilometrelerce araç kuyruğu oluştu.Kaza nedeniyle karayolunda çift taraftarda kilometrelerce araç kuyruğu oluşurken, vinç yardımıyla devrilen Tır ve dorsesi yol kenarına çekildi. Siverek-Diyarbakır arasındaki ulaşım, 3 saat sonra kontrollü olarak tek şeritten tekrar sağlandı.",/diyarbakir/2022/11/18/siverek-diyarbakir-karayolunda-tir-devrildi-yol-3-saat-ulasima-kapandi-1668836398,Diyarbakır,18.11.22-00:01,https://iasbh.tmgrup.com.tr/84ad60/752/395/0/153/1600/995?u=https://isbh.tmgrup.com.tr/sbh/2022/11/19/siverek-diyarbakir-karayolunda-tir-devrildi-yol-3-saat-ulasima-kapandi-1668835711782.jpg
Malezya’da genel seçimlerde oy verme işlemi başladı,"Malezya'da parlamentodaki 222 sandalye için yarışan siyasi parti ve koalisyonlar, özellikle ilk kez oy kullanacak gençlerin desteğini alarak muson mevsiminde yapılan ""baskın erken seçimleri"" avantaja çevirmek istiyor.33 milyonluk Malezya'da toplam 21 milyon 173 bin 638 kayıtlı seçmenin oy kullanacağı seçimler, iktidardaki konumunu korumaya çalışan Birleşik Malay Ulusal Örgütü (UMNO) liderliğindeki Ulusal Cephe (BN), farklı etnik adaylarıyla çoğulcu bir çizgide ilerleyen Umut İttifakı (PH) ve Malay milliyetçisi Ulusal İttifak (PN) arasında şimdiye kadarki en hararetli çekişmeye sahne oluyor.Ülke genelindeki oy kullanma işlemi Borneo Adası'ndaki Sabah ve Sarawak eyaletlerinde yerel saatle 07.30'da ve Malezya Yarımadası'nda 08.00'de başladı.Malezya Seçim Komisyonu, 9 saat olan oy verme süresini 10 saate çıkarırken, seçim sonuçlarının gece geç saatlerde açıklanması bekleniyor.Birleşik Malay Ulusal Örgütü (UMNO) liderliğindeki BN ve Enver İbrahim liderliğindeki PH koalisyonu arasında kıyasıya bir rekabetin yaşanacağı tahmin edilirken, anket firmaları, hangi koalisyon blokunun ipi göğüsleyeceğini tahmin etmekte zorlanıyor.Ülke siyasetinin önde gelen isimlerinden Başbakan İsmail Sabri Yakup, Pahang eyaletinin Bera bölgesinde, PH koalisyonunun lideri Enver İbrahim, Perak eyaletindeki Tambun bölgesinde, PN koalisyonu lideri Muhyiddin Yasin, Johor eyaletindeki Pagoh bölgesinde ve iki kez başbakanlık koltuğuna oturan 97 yaşındaki lider Mahathir Muhammed, Kedah eyaletindeki Langkawi bölgesinde yarışıyor.Öte yandan PN blokunun adayı Malezya Ticaret Bakanı Azmin Ali, Selangor eyaletindeki Gombak SK Klang Gate okulunda oy verdi.Oy verme işleminin ardından gazetecilere demeç veren Bakan Azmin, meclisteki çoğunluğu elde ederek hükümeti kurmak için en az 112 sandalye kazanmaları gerektiğini söyledi.",/dunya/malezyada-genel-secimlerde-oy-verme-islemi-basladi-6245081,Dünya,18.11.22-00:01,https://iasbh.tmgrup.com.tr/d80c15/752/395/0/0/800/419?u=https://isbh.tmgrup.com.tr/sbh/2022/11/19/malezyada-15-genel-secim-icin-oy-kullanma-islemi-basladi-1668826202720.jpeg
