Title,Content,Content_url,News_type,Day_month_year_hour,Img_url
Son dakika: BDDK bankalarda Swap işlemlerine sınırlama getirdi - Swap işlemi nedir?,"Gelen son dakika bilgisine göre BDDK tarafından Swap işlemlerine sınırlama getirildi.BDDK'dan yapılan açıkalam şöyle:Bankaların yurtdışı yerleşiklerle yaptıkları bir bacağı döviz diğer bacağı TL olan para swaplarından, işlemin başlangıç tarihinde spotta yurtiçi bankaların TL verip döviz aldıkları swap işlemleri ile yine bu mahiyetteki swap benzeri (spot + vadeli döviz işlemi) işlemler toplamı bankaların en son hesapladıkları yasal özkaynaklarının %50'sini geçemeyecek olup, bu minvalde mevcut aşımlar giderilinceye kadar yeni bir işlem yapılamayacak ve bu mahiyetteki vadesi gelen işlemler yenilenemeyecektir. Söz konusu oran günlük olarak solo ve konsolide bazda hesaplanacaktır. Kamuoyuna saygı ile duyurulurSwap, iki tarafın belirli bir zaman dilimi içinde bir varlık ya da yükümlülüğe bağlı olarak farklı faiz ödemelerini veya döviz cinsini karşılıklı olarak değiştirdikleri bir takas sözleşmesidir. Swap, kelime anlamı olarak ""değiş, tokuş, takas"" anlamına gelir. Finans piyasalarında ise; iki tarafın belirli bir zaman dilimi içinde bir varlık ya da yükümlülüğe bağlı olarak farklı faiz ödemelerini veya döviz cinsini karşılıklı olarak değiştirdikleri bir takas sözleşmesidir. Forex işlemlerinde, alınan para borç verilir, satılan para ise borçlanılır. Swap bedelleri, işlem yapılan döviz kurunda pozisyon durumuna bağlı olarak, düşük faiz ve yüksek faiz ilişkisine göre hesaplanır.",/ekonomi/2018/08/12/bddk-swap-islemlerine-sinirlama-getirdi-swap-islemi-nedir-son-dakika-haberler,Ekonomi,12.08.18-00:01,https://iasbh.tmgrup.com.tr/8d8369/752/396/0/0/1138/600?u=https://isbh.tmgrup.com.tr/sbh/2018/08/13/bddk-swap-islemlerine-sinirlama-getirdi-swap-islemi-nedir-1534108477340.jpg
’ABD’nin tutumu işe yaramayacak’,,/amerika/2018/08/12/abdnin-tutumu-ise-yaramayacak,Amerika,12.08.18-23:12,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
Eski yardımcısından Trump’a ırkçılık suçlaması,,/amerika/2018/08/12/eski-yardimcisindan-trumpa-irkcilik-suclamasi,Amerika,12.08.18-23:10,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
Havayolu çalışanının çaldığı uçak çakıldı,,/amerika/2018/08/12/havayolu-calisaninin-caldigi-ucak-cakildi,Amerika,12.08.18-23:09,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
Son dakika haberi: Mali kural nedir? Ekonomide Mali kural nasıl uygulanır?,"Bakan Albayrak gelen son dakika bilgisine göre Kurdaki dalgalanmaya karşı aksiyon planı hazırladıklarını bildirdi:""Bankalarımızla birlikte kurdaki bu dalgalandırmanın en fazla etkilendiği kesim olan reel sektör firmalarımızın KOBİ'ler dahil durumlarıyla ilgili aksiyon planımızı hazırladık. Bankalarımız ve BDDK ile beraber gerekli önlemleri hızlı bir şekilde alacağız. Gerekirse mali kural uygularız"" Peki mali kural nedir? İşte mali kural tanımı:Mali kural, kurallara bağlı maliye politikası söz konusu olduğunda uygulanacak maliye politikasının esneklik limitlerini belirleyen kurallara verilen isim[1]. Mali kurallar, bütçeleme sürecinin karar alma ve uygulama aşamalarını davranışsal veya yasal normlarla düzenleyen temel ilkeler biçiminde değerlendirilmektedir[2]. Mali kural, makroekonomik düzeyde bütçe büyüklükleri üzerine bir takım niceliksel sınırlamalar getirmek suretiyle maliye politikalarını kısıtlayan ve yakından disipline eden uygulamalar biçiminde tanımlanmaktadır. Mali kural kapsamında kamu harcamaları, vergiler, bütçe dengesi ve borçlanma düzeyi yakından izlenen öncelikli değişkenlerdir.Mali Kural Farklı kompozisyonlarla özellikle 1990'lı yıllardan itibaren birçok ülkede uygulanmaya başlanmıştır.Kamu maliyesi açısından izlenecek politika esnek ya da kurala bağlı politika şeklinde oluşturulabilir.Esnek maliye politikası, maliye politikasının anayasa ve yasalarda çizili kurallar içinde yürütülmesi koşuluyla esnek biçimde yürütülmesi olarak tanımlanabilir.Kurala bağlı maliye politikası ise kamu kesiminin gelir, gider, borçlanma ve finansal yükümlülük altına girme konularında orta ve uzun dönemde izleyeceği politikaların esneklik limitlerinin belirli kurallara bağlanması olarak tanımlanabilir.Orta vadeli programla birlikte yenilenmiş bir yapı içinde gündeme gelen mali kural şöyle bir denkleme dayandırılıyor: Äa=y(a-1 a)+k(b-b)Denklemin Notasyonu aşağıdaki gibidir.Äa= Kamu a çığındaki uyarlamanın GSYH'ya oranı,y= Kamu açığının orta uzun vadeli hedefine yakınsama hız katsayısı,a-1= Bir önceki yılın gerçekleşen kamu açığı/GSYH oranı,a*= Orta uzun vadede hedeflenen kamu açığı/GSYH oranı,k= Konjonktürel etkiyi yansıtma katsayısı,b= GSYH reel büyüme hızı, b*= GSYH büyüme hızının uzun dönemli ortalaması... Bu denklemdeki y ve k katsayıları negatif değer taşıyor. ",/ekonomi/2018/08/12/son-dakika-haberi-mali-kural-ne-demek-mali-kural-nedir,Ekonomi,12.08.18-23:06,https://iasbh.tmgrup.com.tr/209eb4/752/397/0/0/1135/600?u=https://isbh.tmgrup.com.tr/sbh/2018/08/12/son-dakika-haberi-mali-kural-ne-demek-mali-kural-nedir-1534104967542.jpg
Yasemin Can’dan Avrupa üçüncülüğü,"Milli atlet Yasemin Can, Almanya'nın başkenti Berlin'de düzenlenen Avrupa Atletizm Şampiyonası'nda 5 bin metrede madalya çıkarmayı bildi. Geçirdiği ağır hastalık sonrasında sadece 20 günlük antrenmanla geldiği Berlin'de 10 bin metre yarışını beşinci tamamlayan 21 yaşındaki milli yıldız, 5 bin metre mücadelesinde ise Avrupa üçüncüsü oldu. Yasemin, Hollandalı Sifan Hassan tarafından şampiyona rekorunun kırıldığı yarışta Yasemin Can, üçüncü sırada finişi görerek podyuma çıktı.
Yarışı 14:57.63 ile üçüncü sırada tamamlayan Yasemin, adını ilk üçe yazdırmayı başarırken, kariyerinde beşinci kez bu mesafede 15 dakikanın altında yarış tamamladı.  Yarış bitti sandı madalya Yasemin Can'ın oldu! İnanılmaz hata…   ",/spor/tum-sporlar/2018/08/12/yasemin-candan-avrupa-ucunculugu,Tüm Sporlar,12.08.18-23:05,https://iasbh.tmgrup.com.tr/345c2d/752/395/0/0/1080/568?u=https://isbh.tmgrup.com.tr/sbh/2018/08/13/yasemin-candan-avrupa-ucunculugu-1534118195002.jpeg
ABD’de her yıl ortalama 3 kişi polis tarafından vurularak öldürülüyor,,/amerika/2018/08/12/abdde-her-yil-ortalama-3-kisi-polis-tarafindan-vurularak-olduruluyor,Amerika,12.08.18-23:00,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
Gol düellosunu Konya kazandı,"Atiker Konyaspor, ligin yeni ekiplerinden Büyükşehir Belediyespor'u 3-2'lik skorla devirerek sezona üç puanla başladı.İşte maçtan önemli anlar:16'ncı dakikada Ömer Ali Şahiner'in pasında ceza sahası önünde topu bulan Yatabare'ye Leo'unn müdahalesinde Yatabare yerde kaldı. Hakem Suat Arslanboğa penaltı noktasını gösterdi. Skubic'in penaltı atışında top kaleci Hakan Canbazoğlu'nda kaldı.
21'inci dakikada Ömer Ali Şahiner'in serbest vuruşunda ceza sahası içinde Uğur'un kafa vuruşunda meşin yuvarlak ağlarla buluştu: 1-0.
25'inci dakikada Ömer Ali Şahiner'in ceza sahasındaki Jahovic'e ortasında Tolga kafasıyla müdahale ederek topu uzaklaştırdı. Bu sırada top, Tolga'nın koluna çarptı. Pozisyonun devamında top taça çıktı. Hakem Suat Arslanboğa, Video Yardımcı Hakem (VAR) Sistemi ekranından pozisyonu tekrar izleyip, pozisyonun penaltı olmadığına karar verdi.
30'uncu Ömer Ali Şahiner'in pasında topu önünde bulunan Yatabare'nin şutunda top sol direğe çarpıp fileleri havalandırdı: 2-0.
38'inci dakikada Taylan'ın köşe vuruşunda Leo'nun ceza sahasından vuruşu ağları sarstı: 2-1.
67'nci dakikada Ferhat'ın sol kanattan ortasında ceza sahasında Yatabare'nin rövaşata vuruşunda top üsttten auta çıktı.
71'inci dakikada Emrah'ın ceza sahasının sağından serbest vuruşunda topa iyi yükselen Lokman kafa vuruşunu yaptı, meşin yuvarlak ağlarla buluştu: 2-2.
85'inci dakikada Ömer Ali'nin ceza sahasının sağ çaprazından kullandığı serbest vuruşta, ceza sahasında oluşan karambolde topu önünde bulan Yatabare'nin şutu ağlara gitti: 3-2.
Karşılaşma Atiker Konyaspor'un 3-2'lik üstünlüğü ile sona erdi.STAT: Konya Büyükşehir Belediye
HAKEMLER: Suat Arslanboğa (xx), Samet Çavuş (xx), Yusuf Bozdoğan (xx)
ATİKER KONYASPOR: Serkan (xx) - Skubic (x), Ali Turan (xx), Uğur (xxx), Ferhat (xx), Ömer Ali Şahiner (xx), Jonsson (xx), Volkan Fındıklı (x) (Dk. 80 Traore x), Fofana (xx) (Dk. 70 Mılosevic x), Yatabare (xxx), Jahovic (xx) (Dk. 89 Jevtovic)
BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR: Hakan Canbazoğlu (x) - Tolga (x), Lokman (xxx), Leo (xxx), Hakan Arslan (xx), Jasmin (xx), Taylan (xx), Gilles (xx), Özer (xx) (Dk. 84 Egemen x), Erhan (xx) (Dk. 46 Emrah xx), Lennart (x) (Dk. 69 Arsen xx)
GOLLER: Dk. 21 Uğur, Dk. 30 - Dk. 85 Yatabare (Atiker Konyaspor) - Dk. 38 Leo, Dk. 71 Lokman (Büyükşehir Belediye Erzurumspor)
SARI KARTLAR: Ferhat (Atiker Konyaspor) - Özer, Leo (Büyükşehir Belediye Erzurumspor) ",/spor/futbol/2018/08/12/gol-duellosunu-konya-kazandi,Futbol,12.08.18-21:43,https://iasbh.tmgrup.com.tr/350e5f/752/396/3/43/798/462?u=https://isbh.tmgrup.com.tr/sbh/2018/08/12/atiker-konyaspor-bb-erzurumspor-3-2-1534100553683.jpg
İsrail askerleri Gazze sınırında 2 Filistinliyi yaraladı,"Gazze'deki Filistin Sağlık Bakanlığı kaynaklarından alınan bilgiye göre, Gazze Şeridi'nin kuzeyindeki Cibaliya Mülteci Kampı yakınlarında düzenlenen barışçıl eylemlerde İsrail askerlerinin açtığı ateş sonucu 2 Filistinli yaralandı.Filistinliler, Toprak Günü'nün 42'nci yılı nedeniyle 30 Mart'tan bu yana abluka altındaki Gazze Şeridi'nin İsrail sınırında ""Büyük Dönüş Yürüyüşü"" adı altında barışçıl eylemler düzenliyor.İsrail askerlerinin barışçıl gösterilere müdahalesinde şu ana kadar 160'tan fazla Filistinli şehit olurken, 17 binin üzerinde Filistinli de yaralandı.Askerler, ""sürgün edildikleri topraklarına geri dönmeyi ve 2006'dan beri Gazze'ye uygulanan hukuksuz ablukanın kaldırılmasını"" talep eden halkın üzerine gerçek mermilerle ateş ediyor. ",/Dunya/israil-askerleri-gazze-sinirinda-2-filistinliyi-yaraladi-4362515,Dünya,12.08.18-21:36,https://iasbh.tmgrup.com.tr/a080da/752/395/0/113/800/533?u=https://isbh.tmgrup.com.tr/sbh/2018/08/12/israil-askerleri-gazze-sinirinda-2-filistinliyi-yaraladi-1534099035330.jpg
CHP’li muhalifler,,/gundem/2018/08/12/chpli-muhalifler-toplandi,Gündem,12.08.18-20:06,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
