Title,Content,Content_url,News_type,Day_month_year_hour,Img_url
ABD’de yas! Bayraklar yarıya inecek,"ABD Başkanı Joe Biden, Tennessee eyaletinde bir ilkokula düzenlenen ve 3'ü çocuk 6 kişinin silahlı saldırıda hayatını kaybetmesinin ardından ülke genelinde Beyaz Saray dahil tüm kamu binalarında, askeri garnizonlarda ve donanma gemilerinde bayrakların 31 Mart gün batımına kadar yarıya indirilmesi talimatını verdi.Buna göre, ABD'nin tüm büyükelçilikleri, elçilikleri ve konsolosluk ofisleri, askeri üsler ve donanma istasyonları dahil yurt dışındaki merkezlerinde de aynı tarihe kadar bayraklar yarıya indirilecek.ABD'nin Tennessee eyaletinin Nashville kentinde bulunan The Covenant adlı özel Hristiyan okulunda düzenlenen silahlı saldırıda 3'ü çocuk 6 kişi hayatını kaybetmişti.Metro Nashville Polis Departmanı, üzerinde 2 uzun namlulu silah ve bir tabanca bulunan saldırganın olay yerinde öldürüldüğünü bildirmişti. Polis, saldırganın kendisinin de aynı okuldan mezun olan 28 yaşındaki Audrey Elizabeth Hale isimli bir kadın olduğu bilgisini paylaşmıştı.",/dunya/abdde-yas-bayraklar-yariya-inecek-6411944,Dünya,27.03.23-00:01,https://iasbh.tmgrup.com.tr/5a4efc/752/395/0/0/864/453?u=https://isbh.tmgrup.com.tr/sbh/2023/03/28/abdde-6-kisinin-olduruldugu-okuldaki-silahli-saldirinin-ardindan-bayraklar-yariya-indirilecek-1679967843188.jpeg
BUDO’dan sefer iptalleri,"BUDO'nun internet sitesinde yer alan duyuruya göre, saat 07.00'deki Bursa (Mudanya) - İstanbul (Eminönü/Sirkeci), 08.00'deki İstanbul (Eminönü/Sirkeci) - Bursa (Mudanya), 09.30'daki Bursa (Mudanya) - İstanbul (Eminönü/Sirkeci) ile aynı saatteki Bursa (Mudanya) - Armutlu (İhlas), 10.00'daki Armutlu (İhlas) - İstanbul (Eminönü/Sirkeci) ile 10.30 İstanbul (Eminönü/Sirkeci) - Bursa (Mudanya) seferleri olumsuz hava koşulları nedeniyle gerçekleştirilemeyecek.",/yasam/budodan-sefer-iptalleri-6411943,Yaşam,27.03.23-00:01,https://iasbh.tmgrup.com.tr/39abb1/752/395/0/78/800/499?u=https://isbh.tmgrup.com.tr/sbh/2023/03/28/bursa-istanbul-deniz-otobusu-seferlerinden-bazilari-iptal-edildi-1679967602066.jpeg
Sağlık Bakanlığı 31 bin 600 sözleşmeli personel alacak,"Buna göre, Sağlık Bakanlığı taşra teşkilatı hizmet birimlerinde istihdam edilmek üzere KPSS sonucuna göre Ölçme, Seçme ve Yerleştirme Merkezi (ÖSYM) tarafından yapılacak merkezi yerleştirme ile ortaöğretim, ön lisans ve lisans düzeylerinde toplam 31 bin 600 sözleşmeli sağlık personeli alınacak.Ortaöğretim, ön lisans ve lisans düzeylerinde tercih yapılabilecek sözleşmeli sağlık personeli pozisyonlarının bulunduğu KPSS-2023/5 Tercih Kılavuzu ÖSYM'nin internet sitesinde yayınlanacak.TERCİH İŞLEMLERİ 3 NİSAN'A KADAR YAPILABİLECEKAdaylar tercihlerini 28 Mart-3 Nisan'da tercih kılavuzunda belirtilen kurallara göre ÖSYM'nin internet sitesi üzerinden T.C Kimlik Numarası ve şifresini girerek yapabilecek.ÖSYM'ye veya Sağlık Bakanlığına posta yoluyla gönderilen veya elden verilen tercih listeleri geçerli olmayacak.31 BİN 600 KADRODAN 6 BİN 69'U HEMŞİREAtama yapılacak 31 bin 600 kadrodan 6 bin 69'u hemşire, 1530'u ebe ve 22 bin 507'si sağlık teknisyeni-sağlık teknikerinden oluşacak.Atama yapılacak sözleşmeli pozisyonların unvan, branş, sayı ve öğrenim düzeylerine göre dağılımları şöyle:Biyolog 28 (Lisans), Çocuk Gelişimcisi 102 (Lisans), Diğer Sağlık Personeli 100 (Lisans), Dil ve Konuşma Terapisti 41 (Lisans), Diyetisyen 255 (Lisans), Ebe 1530 (Lisans), Fizyoterapist 510 (Lisans), Hemşire 5202 (Lisans), Hemşire 867 (Ortaöğretim), İş ve Uğraşı Terapisti (Ergoterapist) 28 (Lisans), Odyolog 26 (Lisans), Perfüzyonist 25 (Lisans), Psikolog 255 (Lisans), Sağlık Fizikçisi 33 (Lisans), Sosyal Çalışmacı 91 (Lisans), Sağlık Teknikeri Anestezi 480 (Ön Lisans), Sağlık Teknikeri Çevre Sağlığı 87 (Ön Lisans), Sağlık Teknikeri Laboratuvar 439 (Ön Lisans), Sağlık Teknikeri Röntgen 521 (Ön Lisans), Sağlık Teknikeri Tıbbi Sekreter 16463 (Ön Lisans), Sağlık Teknikeri Adli Tıp 22 (Ön Lisans), Sağlık Teknikeri Ağız Diş Sağlığı 315 (Ön Lisans), Sağlık Teknikeri Ameliyat 153 (Ön Lisans), Sağlık Teknikeri Diş Protez 102 (Ön Lisans), Sağlık Teknikeri Diyaliz 131 (Ön Lisans), Sağlık Teknikeri Eczane 204 (Ön Lisans), Sağlık Teknikeri Elektronörofizyoloji 25 (Ön Lisans), Sağlık Teknikeri Evde Bakım 510 (Ön Lisans), Sağlık Teknikeri Yaşlı Bakım 510 (Ön Lisans), Sağlık Teknikeri Fizik Tedavi 183 (Ön Lisans), Sağlık Teknikeri İlk ve Acil Yardım 1122 (Ön Lisans), Sağlık Teknikeri İş ve Uğraşı Terapisi 51 (Ön Lisans), Sağlık Teknikeri Odyometri 119 (Ön Lisans), Sağlık Teknikeri Ortopedi 153 (Ön Lisans), Sağlık Teknikeri Patolojik Anatomi 51 (Ön Lisans), Sağlık Teknikeri Podolog 20 (Ön Lisans), Sağlık Teknikeri Radyoterapi 28 (Ön Lisans), Sağlık Teknikeri Optisyen 20 (Ön Lisans), Sağlık Teknisyeni İlk ve Acil Yardım 420 (Ortaöğretim), Sağlık Teknisyeni Anestezi 53 (Ortaöğretim), Sağlık Teknisyeni Çevre Sağlığı 13 (Ortaöğretim), Sağlık Teknisyeni Laboratuvar 50 (Ortaöğretim), Sağlık Teknisyeni Röntgen 62 (Ortaöğretim), Sağlık Teknisyeni Tıbbi Sekreter 200 (Ortaöğretim), Toplam: 8226 (Lisans), 21709 (Ön Lisans), 1665 (Ortaöğretim), Genel Toplam (31600).",/gundem/2023/03/27/saglik-bakanligi-31-bin-600-sozlesmeli-personel-alacak,Gündem,27.03.23-00:01,https://iasbh.tmgrup.com.tr/0d68b8/752/395/0/0/864/453?u=https://isbh.tmgrup.com.tr/sbh/2023/03/28/saglik-bakanligi-31-bin-600-sozlesmeli-personel-alacak-1679967478808.jpeg
Pakistan’da bedava un izdihamı: 7 ölü,"Ulusal basındaki haberlere göre, Pencap ve Hayber Pahtunhva eyaletlerinde federal hükümetin sınırlı sayıda ücretsiz un dağıtılacağını açıklaması kargaşaya yol açtı.Pencap'ın Multan, Muzaffergarh ve Faysalabad şehirlerinde izdihamlar sebebiyle 4 kişi hayatını kaybetti.Hayber Pahtunhva eyaletinin Bannu ve Çarsadda kentlerinde de 2'si kadın 3 kişi yaşamını yitirdi.Sosyal medyaya yansıyan görsellerde çok sayıda kişinin un kamyonlarının üzerlerine çıktığı ve unları almaya çalıştığı, hareket halindeki kamyonlara tırmananların unları yollara attığı görüldü.Twitter'da unların dağıtımında gerekli önlemler alınmadığı gerekçesiyle hükümete ve polise tepki gösterildi.Pakistan'ın Sind eyaletinde 8 Ocak'ta devletin düşük fiyattan sattığı unları almak isteyen selzedelerin oluşturduğu izdihamda da 1 kişi ölmüştü.",/dunya/pakistanda-bedava-un-izdihami-7-olu-6411939,Dünya,27.03.23-00:01,https://iasbh.tmgrup.com.tr/0c196b/752/395/0/0/864/453?u=https://isbh.tmgrup.com.tr/sbh/2023/03/28/pakistanda-bedava-un-izdihaminda-7-kisi-hayatini-kaybetti-1679964505160.jpeg
"Dışişleri Bakanı Çavuşoğlu, Gineli mevkidaşı ile görüştü","Dışişleri Bakanı Mevlüt Bakan Çavuşoğlu, Twitter hesabından yaptığı paylaşımda, Gine halkı ve devletinin 6 Şubat'taki Kahramanmaraş merkezli depremler sonrası dayanışmasını sergilemek amacıyla Türkiye'ye gelen mevkidaşı Kouyate'ye teşekkür ettiğini belirtti.",/gundem/2023/03/27/disisleri-bakani-cavusoglu-gineli-mevkidasi-ile-gorustu,Gündem,27.03.23-00:01,https://iasbh.tmgrup.com.tr/207678/752/395/0/116/800/536?u=https://isbh.tmgrup.com.tr/sbh/2023/03/28/disisleri-bakani-cavusoglu-gineli-mevkidasi-kouyate-ile-gorustu-1679963659437.jpeg
Kırmızı ışıkta geçme kavgası: 1’i ağır 3 yaralı,"Olay, saat 19.30 sıralarında Kuşadası-Aydın Çamlık kavşakta meydana geldi. Edinilen bilgiye göre, kavşakta lüks aracı ile ilerleyen R.Y. ile motosiklette bulunan B.O. ve M.C.O. arasında kırmızı ışıkta geçme sebebi ile tartışma çıktı.Tartışma sonrasında R.Y., elindeki silahla B.O. ve M.C.O'ya defalarca ateş etti. Silahtan çıkan kurşunlar, motosikletteki kişilere isabet etti. Olay esnasında kavşakta bulunan ve silahla ateş eden R.Y.'yi engellemeye çalışan A.E.C. de darp sonucu yüzünden yaralandı.

HİÇBİR ŞEY YOK GİBİ ARACINA BİNİP GİTTİYaşanan kavgada silahla 2 kişiyi vuran R.Y., olaydan hemen sonra aracına binerek bölgeden uzaklaştı. Kavga ihbarı üzerine bölgeye çok sayıda 112 Acil Sağlık ve polis ekipleri sevk edildi. 3 yaralı ambulanslarla hastaneye sevk edildi.Yaralılardan B.O.'nun durumunun ağır olduğu ve Söke Devlet Hastanesi'ne sevk edildiği öğrenildi. Olaydan sonra aracı ile bölgeden uzaklaşan R.Y.'yi yakalamak için polis ekipleri çalışma başlattı.",/yasam/kirmizi-isikta-gecme-kavgasi-1i-agir-3-yarali-6411937,Yaşam,27.03.23-00:01,https://iasbh.tmgrup.com.tr/32e0d4/752/395/0/28/1200/658?u=https://isbh.tmgrup.com.tr/sbh/2023/03/28/kirmizi-isikta-gecme-kavgasi-1i-agir-3-yarali-1679963511885.jpeg
"Suudi Arabistan’da facia! Umrecileri taşıyan otobüs alev topuna döndü: 20 ölü, 29 yaralı","Suudi Arabistan'a umre ziyareti için gelenleri taşıyan otobüs kaza yaptı. Mekke'ye giden otobüsün freninin boşalması sonucu Asir kentindeki Akabe Şaar bölgesinde köprüye çarptığı aktarılarak, kazanın ardından otobüsün alev topuna döndüğü belirtildi. Kazada 20 kişinin hayatını kaybettiği, 29 kişinin de yaralandığı açıklandı. Olay yerine çok sayıda ambulans ve itfaiye gönderilirken, yaralıların çevredeki hastanelere kaldırıldığı belirtildi.
Yerel kaynaklar, kaza yapan otobüste Yemen'den gelen umre ziyaretçilerinin bulunduğunu aktardı.
 ",/dunya/suudi-arabistanda-facia-umrecileri-tasiyan-otobus-alev-topuna-dondu-20-olu-29-yarali-6411931,Dünya,27.03.23-00:01,https://iasbh.tmgrup.com.tr/7c92fc/752/395/0/0/1605/842?u=https://isbh.tmgrup.com.tr/sbh/2023/03/28/suudi-arabistanda-umrecileri-tasiyan-otobus-alev-topuna-dondu-20-olu-29-yarali-1679955289058.jpg
Avrupa Şampiyonası’nda gecenin sonuçları!,"EURO 2024 Elemeleri'nin ikinci haftasında, B, E, F ve G gruplarında maçlar yapıldı.B Grubu'nda İrlanda'ya konuk olan son Dünya Kupası finalisti Fransa, 50. dakikada Benjamin Pavard'ın golüyle mücadeleyi 1-0 kazandı. İki maç sonunda 6 puana ulaşan Fransa, grupta liderliğini korudu.Grubun diğer mücadelesinde ise Hollanda, ağırladığı Cebelitarık'ı 23. dakikada Memphis Depay, 50. ve 82. dakikalarda Nathan Ake'nin ağları sarsmasıyla 3-0 mağlup etti.Elemelerde 4 grupta oynanan maçlarda alınan sonuçlar şöyle:B GRUBUİrlanda-Fransa: 0-1Hollanda-Cebelitarık: 3-0E GRUBUMoldova-Çekya: 0-0Polonya-Arnavutluk: 1-0F Grubuİsveç-Azerbaycan: 5-0Avusturya-Estonya: 2-1G GRUBUKaradağ-Sırbistan: 0-2Macaristan-Bulgaristan: 3-0",/spor/futbol/2023/03/27/2024-avrupa-sampiyonasi-elemelerinde-gecenin-sonuclari-belli-oldu,Futbol,27.03.23-00:01,https://iasbh.tmgrup.com.tr/e160f1/752/395/0/0/800/419?u=https://isbh.tmgrup.com.tr/sbh/2023/03/28/2024-avrupa-sampiyonasi-elemelerinde-gecenin-sonuclari-belli-oldu-1679955120068.jpg
7’li Koalisyon adayı Kılıçdaroğlu’na PKK’dan açık destek! Birlikte güçlü mücadele yürütelim,"14 Mayıs Genel Seçimleri için tam anlamıyla günler sayılıyor. Tarihi seçimlere yaklaşırken ilginç ve bir hayli dikkat çeken açıklama ve görüşmeler de gerçekleşiyor. Terör örgütünün siyasi uzantısı olduğunu hiçbir zaman gizlemeyen HDP, partilerini ziyaret eden 7'li Koalisyon Cumhurbaşkanı Adayı ve CHP Genel Başkanı Kemal Kılıçdaroğlu'na destek vereceğini ilan etti. Parti olarak seçimlere Yeşil Sol Gelecek adıyla gireceklerini beyan eden HDP'liler cumhurbaşkanı adayı çıkarmayacaklarını da duyurdu.TERÖR YANDAŞI HDP'NİN ADAYI KILIÇDAROĞLUHDP yakın zamanda kirli pazarlıklar gerçekleştirdikleri Kemal Kılıçdaroğlu'nun ismini de belirterek açıkça cumhurbaşkanlığı seçimlerinde destek vereceklerini duyurdu.7'li Koalisyon adayı Kılıçdaroğlu'na PKK'dan açık destek! ""Birlikte güçlü mücadele yürütelim"" | Video PKK'DAN BİR DESTEK AÇIKLAMASI DAHA!Sık sık pazarlıklarda elini yükselten HDP'nin bu tutumuna ve Kılıçdaroğlu'nun cumhurbaşkanlığı adaylığına bir destek de terör örgütü PKK'dan geldi.""SEÇİMLERE KADAR TERÖR SALDIRILARINI DURDURDUK""Terör örgütünün yöneticilerinden olan Bese Hozat, açık açık Kemal Kılıçdaroğlu'nun arkasında durduklarını dile getirirken terör eylemlerini de seçimlere kadar durdurduklarını açıkladı.""BU SEÇİM HİÇBİRİNE BENZEMİYOR""""Bu seçim hiçbir seçime benzemiyor. Tarihi bir anlamı var"" diyen Hozat, seçim sürecinde güçlü ve birlikte bir mücadele yürütülürse AK Parti ve Başkan Erdoğan'a seçimi kaybettireceklerini savundu.Hozat, ""Eylemsizlik kararını yeniden değerlendirdik. Seçimler bitene kadar eylemlerimize son verme ve seçimden sonra da yeni bir durum değerlendirme kararı aldık"" sözleriyle de terör saldırılarını durdurduklarını söyledi.""BU TUTUMU DESTEKLİYORUZ""Terör elebaşı, HDP'nin seçimlerde Kemal Kılıçdaroğlu'na vereceği destek hakkında da şunları söyledi: Biz bu tutumu değerli, önemli ve anlamlı buluyoruz. İsim belirteceklerini de ifade ettiler. Herhalde bu tutumlarına uygun açıklama da yaparlar. Bu seçimlerin sonucunu bu tutum doğrudan etkileyecektir. Bu tutumu biz destekliyoruz.  ",/gundem/2023/03/27/7li-koalisyon-adayi-kilicdarogluna-pkkdan-acik-destek-birlikte-guclu-mucadele-yurutelim,Gündem,27.03.23-00:01,https://iasbh.tmgrup.com.tr/5ef81a/752/395/0/1/640/337?u=https://isbh.tmgrup.com.tr/sbh/2023/03/28/7li-koalisyon-adayi-kilicdarogluna-pkkdan-acik-destek-birlikte-guclu-mucadele-yurutelim-1679952321903.jpg
Son dakika: Cumhurbaşkanlığı seçimi geçici aday listesi Resmi Gazete’de yayımlandı,"Son dakika haberi... 14 Mayıs 2023 tarihinde yapılacak olan Cumhurbaşkanı Seçimi için Geçici Aday Listesi Resmi Gazete'de yayımlandı. Geçici Aday Listesinde; Kemal Kılıçdaroğlu, Muharrem İnce, Recep Tayyip Erdoğan ve Sinan Oğan isimleri yer aldı.

Geçici aday listesine 29 Mart saat 17.00'ye kadar itiraz edilebilecek.             Son dakika: Cumhurbaşkanlığı seçimi geçici aday listesi Resmi Gazete'de yayımlandı | Video          AYRINTILAR GELİYOR...",/gundem/2023/03/27/son-dakika-cumhurbaskanligi-secimi-gecici-aday-listesi-resmi-gazetede-yayimlandi,Gündem,27.03.23-00:01,https://iasbh.tmgrup.com.tr/8f9357/752/395/0/0/864/453?u=https://isbh.tmgrup.com.tr/sbh/2023/03/28/son-dakika-cumhurbaskanligi-secimi-gecici-aday-listesi-resmi-gazetede-yayimlandi-1679951591778.jpg
