Title,Content,Content_url,News_type,Day_month_year_hour,Img_url
Bilim ve teknoloji için 500 milyon dolarlık fon oluşturuldu,,/teknokulis/haberler/2018/04/03/bilim-ve-teknoloji-icin-500-milyon-dolarlik-fon-olusturuldu,Haberler,03.04.18-23:59,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
Rekabeti üç boyutlu yazıcılar belirleyecek,,/teknokulis/haberler/2018/04/03/general-electric-baskani-rekabeti-uc-boyutlu-yazicilar-belirleyecek,Haberler,03.04.18-23:56,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
Futbol: UEFA Şampiyonlar Ligi,"UEFA Şampiyonlar Ligi Son 16 Turu'nda temsilcimiz Beşiktaş'ı eleyen Bayern Münih, çeyrek final ilk maçında deplasmanda karşılaştığı Sevilla'yı 2-1 mağlup etti.Çeyrek final ilk maçında İspanyol ekibi Sevilla, Alman temsilcisi Bayern Münih'i, Ramon Sanchez Pizjuan Stadı'nda konuk etti.Ev sahibi ekip 32. dakikada Pablo Sarabia'nın attığı golle 1-0 öne geçse de Bayern Münih 37. dakikada Jesus Navas'ın kendi kalesine attığı golle 1-1'lik beraberliği yakaladı. İlk yarı bu skorla tamamlandı.İkinci yarıda etkili olan Alman ekibi, 68. dakikada Thiago Alcantara'nın attığı golle mücadeleden 2-1 galip ayrıldı.UEFA Şampiyonlar Ligi son 16 turunda Beşiktaş'ı eleyerek çeyrek finale yükselen Bayern Münih, bu sonuçla yarı finale çıkma adına avantaj yakaladı.Bu maçın rövanşı, 11 Nisan Çarşamba günü TSİ 21.45'te Almanya'nın Münih kentinde oynanacak.  ",/spor/futbol/2018/04/03/bayern-munih-avantaji-kapti,Futbol,03.04.18-23:49,https://iasbh.tmgrup.com.tr/a50f6e/752/395/0/30/1000/556?u=https://isbh.tmgrup.com.tr/sbh/2018/04/03/bayern-munih-avantaji-kapti-1522788465743.jpg
LG G7 özellikleri ve çıkış tarihi,"LG bugün itibarıyla Güney Kore medyasına, amiral gemisi akıllı telefonu LG G7'nin Nisan ayı sonunda ülkede resmi olarak tanıtılacağını açıkladı. LG G7 için rezervasyonlar bir hafta sonra başlayacak. Bunun yanında cihaz Mayıs ayı ortasında raflardaki yerini alacak.LG G7'de, tipik bir LCD panelden % 35 daha fazla enerji tasarruflu sağladığı söylenen bir M-LCD ekranını olması bekleniyor. LG G7 ÖZELLİKLERİTelefonun tasarımında yan taraflarda neredeyse hiç çerçeve bulunmuyor. Ancak alt kısımda kenarlara göre daha kalın bir çerçeve mevcut. Cihazın arka tarafında ise yatay konumlandırılmış çift kamera bulunuyor. Bu kameraların altında ise parmak izi sensörü yer alıyor. LG G7'nin alt tarafında USB Type-C ve 3.5 mm kulaklık girişi bulunuyor. Üst tarafında ise SIM kart yeri mevcut. Güç butonu ise bu sefer yan tarafa konumlandırılmış. 6 inç büyüklüğünde bir ekrana sahip olan telefon Snapdragon 845 işlemciden gücünü alıyor. Cihazın, 4 GB RAM ve 64 GB dahili depolama veya 6 GB RAM ve 128 GB dahili depolama seçenekleri bulunuyor. Kablosuz şarj özelliğinin de bulunması beklenen telefonun Nisan ayında tanıtılması bekleniyor.",/teknoloji/2018/04/03/lg-g7-ozellikleri-ve-cikis-tarihi,Teknoloji,03.04.18-23:48,https://iasbh.tmgrup.com.tr/11bd6c/752/396/0/0/1135/599?u=https://isbh.tmgrup.com.tr/sbh/2018/04/03/lg-g7-ozellikleri-ve-cikis-tarihi-1522788476128.jpg
"Real Madrid, Juventus’u 3 golle geçti","FIFA kokartlı hakemlerimizden Cüneyt Çakır'ın yönettiği mücadelede İspanyol ekip Real Madrid, deplasmanda İtalyan Juventus'u 3 - 0 mağlup etti.Torino kentindeki Allianz Stadı'nda yağmurlu bir havada oynanan karşılaşmada Real Madrid'e farklı galibiyeti getiren golleri 3. ve 64. dakikalarda Cristiano Ronaldo ile 72. dakikada Marcelo kaydetti. İspanyol ekip bu galibiyetle yarı finalin kapısını büyük ölçüde araladı.Öte yandan Cüneyt Çakır, Juventus'lu futbolcu Paulo Dybala'yı 66'ncı dakikada ikinci sarı karttan kırmızı kartla oyun dışına gönderdi.Başarılı bir yönetim sergileyen Cüneyt Çakır'ın yardımcılıklarını Bahattin Duran ve Tarık Ongun yaptı. Mustafa Emre Eyisoy'un dördüncü hakem olduğu karşılaşmada, Hüseyin Göçek ile Barış Şimşek ilave yardımcı hakemlik görevlerinde bulundu.Ayrıca Real Madrid'in Portekizli yıldızı Cristiano Ronaldo, UEFA Şampiyonlar Ligi'nde üst üste 10 maçta gol atmayı başaran ilk futbolcu olarak adını tarihe yazdırdı.",/spor/futbol/2018/04/03/real-madrid-juventusu-3-golle-gecti,Futbol,03.04.18-23:36,https://iasbh.tmgrup.com.tr/d29a7f/752/396/0/0/1138/600?u=https://isbh.tmgrup.com.tr/sbh/2018/04/03/real-madrid-3-golle-turu-yariladi-1522787698347.jpg
Spotify halka arz edildi!,"Müzik devi Spotify şu anda dijital müzik sektörünün en büyük ismi. Devamlı olarak abone sayısını artıran şirket yakın bir zaman önce halka açılma kararı almıştı. Bu kararın ardından bekleyiş sona erdi ve bugün itibarıyla Spotify, New York borsasında halka arz edildi.Şirket, borsada hisse başı 165 dolardan işlem görmeye başladı. SPOTİFY'IN DEĞERİ BELLİ OLDUToplamda ise Spotify'ın değeri 29.6 milyar dolar oldu. Ayrıca Wall Street Journal'e göre Spotify'ın halka arzı, şimdiye kadarki en büyük üçüncü teknoloji halka arzı olduğunu açıkladı. ",/teknoloji/2018/04/03/spotify-halka-arz-edildi-piyasa-degeri-ise,Teknoloji,03.04.18-23:31,https://iasbh.tmgrup.com.tr/0c7403/752/396/0/0/1135/599?u=https://isbh.tmgrup.com.tr/sbh/2018/04/03/spotify-halka-arz-edildi-piyasa-degeri-ise-1522787494830.jpg
Spotify halka arzı gerçekleşti!,,/teknokulis/haberler/2018/04/03/spotify-halka-arzi-gerceklesti-hisseleri-islem-gormeye-basladi,Haberler,03.04.18-23:25,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
Konya’da taşeron personelin Kaşık oyunlu kadro sevinci,"Kredi Yurtlar Kurumu Konya İl Müdürü İsa Araba, KYK Beyşehir Yurt Müdürü Mustafa Songül, yurt müdürlüğü bahçesinde taşeron personel iken son düzenlemenin ardından daimi işçi statüsünü kazanan 55 çalışanla düzenlenen kutlama programında biraraya geldi.Çalışanların coşkusuna programa katılan Beyşehir Belediye Başkanı Murat Özaltun da ortak oldu. KYK Konya İl Müdürü İsa Araba, yaptığı konuşmada, 750 bin kişiden oluşan büyük bir aile olduklarını dile getirerek, ""Kredi Yurtlar Kurumunun geldiği yeri sizlere borçluyuz"" dedi.KYK Beyşehir Yurt Müdürü Mustafa Songül de, Beyşehir'de kurum bünyesinde çalışan 55 işçinin daimi statüye kavuştuğunu belirterek, ""İşçilerimize hayırlı uğurlu olsun. Burada kendilerine yakışan bir kutlama için biraraya gelmiş bulunuyoruz"" şeklinde konuştu.HÜNERLERİNİ KAŞIK OYUNUYLA SERGİLEDİLERKonuşmaların ardından dua edildi. Daha sonra daimi kadroya geçen işçiler yaşadığı sevinci Konya'nın yöresel kaşık oyununda hünerlerini sergileyerek kutladı.Programa, Beyşehir Belediye Başkanı Murat Özaltun, İlçe Emniyet Müdürü Hasan Kılıç, İlçe Müftüsü Mahmut Çelikoğlu, Eğitim Bir Sen 2 Nolu Şube Başkanı Şenol Metin, Memur Sen Beyşehir Şube Başkanı Halil Yavşil, sivil toplum kuruluşu temsilcileri, kurum müdürleri, çalışanlar katıldı.
 ",/Yasam/konyada-taseron-personelin-kasik-oyunlu-kadro-sevinci-4259562,Yaşam,03.04.18-23:10,https://iasbh.tmgrup.com.tr/bab647/752/396/0/0/1135/599?u=https://isbh.tmgrup.com.tr/sbh/2018/04/03/kadro-sevincini-kasik-oyunuyla-kutladilar-1522785951620.jpg
Gaziantep’te çatıdan evinin balkonuna inmeye çalışan adamın macerası kötü bitti,"Gaziantep'te evinin anahtarını unutan kişi beline bağladığı su hortumuyla çatıdan balkona inmeye çalıştığı sırada düşerek yaşamını yitirdi.Alınan bilgiye göre, merkez Şahinbey ilçesine bağlı Vatan Mahallesi'nde yaşayan Serdar Çelikay (29), anahtarını unuttuğu için kapıda kalınca binanın çatı katından evinin balkonuna inmek istedi.Vücuduna bağladığı su hortumuyla çatıdan sarkan Çelikay, bu sırada hortumun kopması nedeniyle beton zemine düştü.Ağır yaralanan Çelikay, 112 Acil Servis ekiplerinin olay yerindeki müdahalesine rağmen hayatını kaybetti.Çelikay'ın cenazesi, otopsi için Gaziantep Adli Tıp Kurumu morguna kaldırıldı.",/Yasam/gaziantepte-catidan-evinin-balkonuna-inmeye-calisan-adamin-macerasi-kotu-bitti-4259543,Yaşam,03.04.18-22:55,https://iasbh.tmgrup.com.tr/1c9241/752/396/1/0/958/505?u=https://isbh.tmgrup.com.tr/sbh/2018/04/03/gaziantepte-catidan-evinin-balkonuna-inmeye-calisan-adamin-macerasi-kotu-bitti-1522788192339.jpg
’Yakın zamanda Suriye’den çıkacağız’,,/amerika/2018/04/03/trumptan-suriye-aciklamasi-yakin-zamanda-cikacagiz,Amerika,03.04.18-22:52,https://isbh.tmgrup.com.tr/sbh/site/v2/i/noImage.jpg
