Title,Content,Content_url,News_type,Day_month_year_hour,Img_url
Doğu ve Güneydoğu için kuvvetli rüzgar ve fırtına uyarısı,"AFAD'dan yapılan yazılı açıklamada, ""Meteoroloji Genel Müdürlüğü'nden alınan bilgilere göre; Doğu ve Güneydoğu Anadolu bölgelerimizde kuvvetli rüzgar ve fırtına beklenmektedir. Deprem bölgesinde ikamet eden vatandaşlarımızın karbonmonoksit zehirlenmelerine karşı tedbirli olmalarını önemle hatırlatıyoruz"" ifadeleri kullanıldı. ",/yasam/dogu-ve-guneydogu-icin-kuvvetli-ruzgar-ve-firtina-uyarisi-6382508,Yaşam,04.03.23-00:01,https://iasbh.tmgrup.com.tr/2242e8/752/395/0/32/862/486?u=https://isbh.tmgrup.com.tr/sbh/2023/03/05/dogu-ve-guneydogu-icin-kuvvetli-ruzgar-ve-firtina-uyarisi-1677983042289.jpg
Deprem bölgesinden ev eşyası taşıyan tırda yangın,"Edinilen bilgiye göre; Ev eşyası yüklü olan ve Ankara yönüne giden özel bir firmaya ait tır, Tarsus Karakütük mevkiinde ilerlerken, kupa altı lastiklerinden henüz bilinmeyen bir nedenle yanmaya başladı.Sürücü durumu fark ederek aracı güvenlik şeridinde durdurdu. Alevler kısa sürede dorse bölümüne de sıçradı. İhbar üzerine olay yerine intikal eden Büyükşehir Belediyesi İtfaiye ekipleri müdahale ederek yangını söndürdü. Şans eseri yaralananın olmadığı yangında maddi hasar oluşurken, soruşturma başlatıldı.",/yasam/deprem-bolgesinden-ev-esyasi-tasiyan-tirda-yangin-6382483,Yaşam,04.03.23-00:01,https://iasbh.tmgrup.com.tr/c2fd36/752/395/0/249/1600/1091?u=https://isbh.tmgrup.com.tr/sbh/2023/03/05/deprem-bolgesinden-ev-esyasi-tasiyan-tirda-yangin-1677969687899.jpeg
"Ligue 1’de lider PSG, Nantes’ı 4 golle geçti",,/spor/futbol/2023/03/04/ligue-1de-lider-psg-nantesi-4-golle-gecti,Futbol,04.03.23-00:01,https://iasbh.tmgrup.com.tr/a92052/752/395/0/0/800/419?u=https://isbh.tmgrup.com.tr/sbh/2023/03/05/ligue-1de-lider-psg-nantesi-4-golle-gecti-1677967762982.jpg
"Fenerbahçe’nin Avrupa’daki rakibi Sevilla, Atletico Madrid’den fark yedi","İspanya 1. Futbol Ligi'nin (La Liga) 24. haftasında yapılan maçta Sevilla, ezeli rakibi Atletico Madrid'e deplasmanda farklı mağlup olup gelecek hafta evinde Fenerbahçe'ye karşı oynayacağı maç öncesinde moral kaybetti.Karşılaşmada Atletico'nun gollerini Memphis Depay (Dk. 23 ve Dk. 26), Antoine Griezmann (Dk. 53), Yannick Carrasco (Dk. 69) ve Alvaro Morata (Dk. 76 ve Dk. 90+2) kaydetti.Sevilla'nın tek golü 39. dakikada Youssef En-Nesyri'den gelirken, Endülüs takımı 74. dakikada Ivan Rakitic'in ayağından penaltı kaçırdı.Sevilla'da Alassane Gueye 80. dakikada kırmızı kartla takımını 10 kişi bıraktı.Kulüp tarihinin en kötü sezonlarından birini geçiren ve ligde kalma mücadelesi veren Sevilla, 25 puanla 16. sırada bulunuyor.Bu sezon en farklı galibiyetini alan Atletico Madrid ise 45 puanla 3. sırada yer alıyor.UEFA Avrupa Ligi son 16 turu ilk maçında Fenerbahçe 9 Mart'ta TSİ 23.00'de deplasmanda Sevilla ile karşılaşacak.",/spor/futbol/2023/03/04/fenerbahcenin-avrupadaki-rakibi-sevilla-atletico-madridden-fark-yedi,Futbol,04.03.23-00:01,https://iasbh.tmgrup.com.tr/6e2baf/752/395/0/0/800/420?u=https://isbh.tmgrup.com.tr/sbh/2023/03/05/fenerbahcenin-avrupadaki-rakibi-sevilla-atletico-madridden-fark-yedi-1677967648339.jpg
Koalisyon masasında kirli pazarlık!,"6'lı koalisyonun 12. toplantısı sonrasında CHP Genel Başkanı Kemal Kılıçdaroğlu, 4 partinin desteği ile aday olarak ismini masaya getirdi. Ancak Kılıçdaroğlu'nun adaylığı İYİ Parti lideri Akşener tarafından reddedildi. Akşener zehir zemberek sözler sarf ederek masadan ayrıldı. Akşener, Kılıçdaroğlu'nu kast ederek ""Şahsi hırslar Türkiye'ye tercih edildi"" diyerek 6'lı koalisyon masasının işlevini yitirdiğini söyledi.İYİ PARTİ'DEN 5'Lİ KOALİSYONU KARIŞTIRACAK AÇIKLAMAAkşener'in bu hamlesinin ardından koalisyon masası, CHP, Saadet Partisi, Gelecek Partisi, DEVA Partisi ve Demokrat Parti olmak üzere 5 parti ile yola devam ederken İYİ Parti cephesinden 5'li koalisyonu karıştıracak açıklamalar geldi.""CHP 54 VEKİL VADETTİ""İYİ Parti Teknolojik Dönüşümden Sorumlu Başkan Yardımcısı Yiğit Karakış, sosyal medya hesabından yaptığı açıklamada koalisyon masasında dönen vekil pazarlığını deşifre etti. Yiğit Karakış, ""CHP toplam 54 vekil vadetti, 4 partinin Kemal Kılıçdaroğlu'nu desteklemesi için."" dedi.AHAT ANDİCAN DA VEKİL PAZARLIĞINI ANLATTI: BELLİ RAKAMLARDA UZLAŞILMIŞİYİ Parti İstanbul Milletvekili Ahat Andican ise katıldığı bir televizyon programında Saadet Partisi, DEVA Partisi, Gelecek Partisi ve Demokrat Parti'nin son toplantı öncesi CHP ile anlaştığını söyledi. 4 partinin CHP listelerinden seçime gireceği için adaylık konusunda Kılıçdaroğlu'nu desteklediğini ve 5 liderin Akşener'e karşı anlaştığını dile getiren Andican, ""Rakam vermeyeceğim, belli rakamlarda uzlaşılmış"" ifadelerini kullandı.",/gundem/2023/03/04/koalisyon-masasinda-kirli-pazarlik-iyi-partili-yigit-karakis-desifre-etti-kilicdaroglundan-vekillik-vaadi,Gündem,04.03.23-00:01,https://iasbh.tmgrup.com.tr/eae569/752/395/0/26/1920/1033?u=https://isbh.tmgrup.com.tr/sbh/2023/03/05/koalisyon-masasinda-kirli-pazarlik-iyi-partili-isim-desifre-etti-kilicdaroglundan-vekillik-vaadi-1677966328427.jpg
Yunanistan Dışişleri Bakanı bugün İstanbul’a geliyor,"Yunanistan Dışişleri Bakanlığından yapılan açıklamaya göre, Dendias, Fener Rum Patrikhanesi'nde gerçekleştirilecek dini törene katılacak.Dini törenin ardından Yunanistan'daki tren kazası ve Türkiye'de 6 Şubat'taki depremlerde hayatını kaybedenler için anma töreni yapılıp dua okunacak.Dendias, İstanbul ziyareti çerçevesinde Fener Rum Patriği Bartholomeos ile de bir araya gelecek.",/gundem/2023/03/04/yunanistan-disisleri-bakani-bugun-istanbula-geliyor,Gündem,04.03.23-00:01,https://iasbh.tmgrup.com.tr/92f820/752/395/0/0/864/453?u=https://isbh.tmgrup.com.tr/sbh/2023/03/05/yunanistan-disisleri-bakani-bugun-istanbula-geliyor-1677965482707.jpg
Sağlık Bakanı Koca: İstanbul’a nakledilen hastalardan 15 bin 119’u taburcu oldu,"Sağlık hizmeti için kullanılan yapıların durumunu değerlendirmek için başhekimlerle yapılan toplantı ile ilgili sosyal medya hesabından paylaşımda bulunan Sağlık Bakanı Koca, deprem bölgesinden İstanbul'a nakledilen hastaların durumu ile ilgili de bilgi verdi. Koca, ""İstanbul'a nakledilen depremzede hastalarımızın durumu: Afet şehirlerinden İstanbul'a nakledilen 16.294 hastadan 15.119'u taburcu oldu. 1.142 hastanın tedavisi, 169'u yoğun bakımda ve 973'ü serviste olmak üzere devam ediyor. 33 hastamızı maalesef kaybettik. Başımız sağ olsun"" dedi.   ",/gundem/2023/03/04/saglik-bakani-koca-istanbula-nakledilen-hastalardan-15-bin-119u-taburcu-oldu,Gündem,04.03.23-00:01,https://iasbh.tmgrup.com.tr/088b43/752/395/0/0/864/453?u=https://isbh.tmgrup.com.tr/sbh/2023/03/05/saglik-bakani-koca-istanbula-nakledilen-hastalardan-15-bin-119u-taburcu-oldu-1677965474707.jpg
"Yasemin Adar ve Ahmet Duman, Bulgaristan’da şampiyon oldu",,/spor/tum-sporlar/2023/03/04/milli-guresciler-yasemin-adar-ve-ahmet-duman-bulgaristanda-sampiyon-oldu,Tüm Sporlar,04.03.23-00:01,https://iasbh.tmgrup.com.tr/e55d32/752/395/0/0/1024/537?u=https://isbh.tmgrup.com.tr/sbh/2023/03/05/milli-guresciler-yasemin-adar-ve-ahmet-duman-bulgaristanda-sampiyon-oldu-1677965080799.jpg
"Bingöl’de 4,1 büyüklüğünde deprem","Afet ve Acil Durum Yönetimi Başkanlığının (AFAD) internet sitesinde yer alan bilgiye göre, Bingöl 4,1 büyüklüğündeki depremle sallandı. Sarsıntı, yerine 14,27 kilometre derinliğinde gerçekleşti.Depremin ardından ilk bilgilere göre olumsuz bir durumla karşılaşılmadı. ",/yasam/bingolde-41-buyuklugunde-deprem-6382379,Yaşam,04.03.23-00:01,https://iasbh.tmgrup.com.tr/aa88f9/752/395/0/32/862/486?u=https://isbh.tmgrup.com.tr/sbh/2023/03/05/bingolde-41-buyuklugunde-deprem-1677964680250.jpg
Basketbol Süper Ligi’nde derbiyi Beşiktaş kazandı,"Bu sonuçla siyah-beyazlılar ligde 5. galibiyetine imza atarken, Galatasaray Nef ise 12. yenilgisini aldı.Müsabakanın ilk periyodu karşılıklı basketlerle geçilirken, Beşiktaş Emlakjet'te Freeman, Galatasaray Nef'te de Sadık Emin Kabaca 7'şer sayıyla en skorer isimler oldu. Siyah-beyazlılar, son hücumda Whitehead'in basketiyle çeyreği 19-17 önde tamamladı.İkinci çeyrekte Russell'ın dış şutlarıyla oyuna ağırlığını koyan Galatasaray Nef, geriden gelip farkı 9 sayıya kadar yükseltti: 32-23. Kalan sürede Beşiktaş Emlakjet savunmada daha etkili olurken, farkı da 3 sayıya kadar indirdi ve devre 37-34 konuk takımın üstünlüğünde kapandı.Beşiktaş Emlakjet ikinci yarıya hızlı başlayan taraf oldu. Savunmada etkili olan siyah-beyazlılar, bu çeyreğin ilk 5 dakikalık bölümünde 17-3'lük seri yakalayarak farkı 11 sayıya çıkardı: 51-40. Kalan süre karşılıklı basketlerle geçilirken, Beşiktaş Emlakjet son çeyreğe 67-57 önde girdi.This is a modal window.Beginning of dialog window. Escape will cancel and close the window.End of dialog window.This is a modal window.Beginning of dialog window. Escape will cancel and close the window.End of dialog window.Son çeyreğe Galatasaray Nef iyi başlayan taraf olurken, fark 3 sayıya kadar indi: 72-69. Beşiktaş Emlakjet, aldığı molanın ardından sert savunmayla oyuna denge getirdi ve farkı 7 sayıya çıkardı: 80-73. Son bölümde siyah-beyazlı ekip sert savunmasıyla öne çıkarken, maçtan da 85-78 galip ayrıldı. ",/spor/basketbol/2023/03/04/basketbol-super-liginde-derbiyi-besiktas-kazandi,Basketbol,04.03.23-00:01,https://iasbh.tmgrup.com.tr/afdd95/752/395/0/155/800/575?u=https://isbh.tmgrup.com.tr/sbh/2023/03/05/basketbol-super-liginde-derbiyi-besiktas-kazandi-1677964613093.jpg
