Title,Content,Content_url,News_type,Day_month_year_hour,Img_url
Adana’da 14 yaşındaki genç araba çarpması sonucu hayatını kaybetti,"Kaza, gece geç saatlerde merkez Yüreğir ilçesine bağlı Kozan Caddesi üzerinde meydana geldi. Annesiyle birlikte yolun karşısına geçmeye çalışan Suriye uyruklu Ala El Absi adlı genç kıza, sürücüsünün ismi henüz öğrenilemeyen 06 AT 1259 plakalı otomobil çarptı. Kazanın şiddetiyle genç kız metrelerce sürüklendi. Çevredekilerin ihbarıyla olay yerine sağlık ve polis ekipleri sevk edildi. Olay yerine gelen sağlık ekiplerinin yaptığı kontrolde Absi'nin hayatını kaybettiği belirlendi. Gözaltına alınan sürücü, polis merkezine götürüldü. Absi'nin yakınları olay yerinde sinir krizi geçirdi. Kazayla ilgili inceleme başlatıldı.",/yasam/adanada-14-yasindaki-genc-araba-carpmasi-sonucu-hayatini-kaybetti-6430082,Yaşam,10.04.23-00:01,https://iasbh.tmgrup.com.tr/b09d4f/752/395/0/39/600/354?u=https://isbh.tmgrup.com.tr/sbh/2023/04/11/adanada-14-yasindaki-genc-araba-carpmasi-sonucu-hayatini-kaybetti-1681183351059.jpeg
"Akdeniz’de 4,2 büyüklüğünde deprem","Afet ve Acil Durum Yönetimi Başkanlığı'ndan (AFAD) alınan bilgiye göre; saat 01.35'te Akdeniz açıklarında 4,2 büyüklüğünde deprem meydana geldi.Yerin 7.23 kilometre derinliğinde olan depremin Türkiye'ye en yakın kara parçası olan Muğla'ya 240 kilometre uzaklıkta olduğu belirlendi.Depremde herhangi bir olumsuzluk yaşanmadı.",/yasam/akdenizde-42-buyuklugunde-deprem-6430068,Yaşam,10.04.23-00:01,https://iasbh.tmgrup.com.tr/d20cae/752/395/0/32/862/486?u=https://isbh.tmgrup.com.tr/sbh/2023/04/11/akdenizde-42-buyuklugunde-deprem-1681173239210.jpeg
Kahramanmaraş’ta 4 büyüklüğünde deprem,"Afet ve Acil Durum Yönetimi Başkanlığının (AFAD) internet sitesinde yer alan bilgiye göre, merkez üssü Kahramanmaraş'ın Dulkadiroğlu ilçesi olan 4 büyüklüğünde sarsıntı kaydedildi.Depremin 7,18 kilometre derinlikte olduğu belirlendi.",/yasam/kahramanmarasta-4-buyuklugunde-deprem-6430062,Yaşam,10.04.23-00:01,https://iasbh.tmgrup.com.tr/5eaed6/752/395/64/0/783/378?u=https://isbh.tmgrup.com.tr/sbh/2023/04/11/kahramanmarasta-4-buyuklugunde-deprem-1681167653543.jpeg
"Çorum’da feci kaza: İki otomobil çarpıştı, 3 kişi yaralandı","İ.K. (86) idaresindeki 34 VA 5001 plakalı otomobil, Çorum-Sinop kara yolu Kargı TOKİ Kavşağı yakınlarında, E.P'nin (58) kullandığı 53 ACL 303 plakalı otomobille çarpıştı.İhbar üzerine kaza yerine polis ve sağlık ekipleri sevk edildi.Kazada, iki sürücü ile G.P. (51) yaralandı.Sağlık ekiplerince ambulansla Kargı Ahmet Hamdi Akpınar Devlet Hastanesi'ne kaldırılan yaralılar, Hitit Üniversitesi Erol Olçok Eğitim ve Araştırma Hastanesi'ne sevk edildi.",/yasam/corumda-feci-kaza-iki-otomobil-carpisti-3-kisi-yaralandi-6430009,Yaşam,10.04.23-00:01,https://iasbh.tmgrup.com.tr/ae3ca0/752/395/0/108/800/528?u=https://isbh.tmgrup.com.tr/sbh/2023/04/11/corumda-iki-otomobil-carpisti-3-kisi-yaralandi-1681164679506.jpg
Meksika’dakiPopocatepetl Yanardağı’nda 24 saatte 12 patlama,"Meksika'daki Popocatepetl Yanardağı'nda patlamalar devam ediyor. Meksika Ulusal Afet Önleme Merkezi (CENAPRED) tarafından yapılan açıklamada, Popocatepetl Yanardağı'nda son 24 saatte 12 yeni patlama gerçekleştiği ve 199 kez de gaz ve kül çıkışı kaydedildiği aktarıldı. Yanardağ ağzından çıkan küllerin rüzgarın etkisiyle doğu ve güneydoğu yönlerine doğru yayıldığı bildirilen açıklamada, yanardağın hemen güneydoğusunda yer alan Atlixco şehrinde kül yağışı meydana geldiği ifade edildi. Yanardağdaki patlama sırasında çıkan şok dalgası ise yanardağı izleyen kameralar tarafından anbean kayıt altına alındı.
Yetkililer, Popocatepetl'daki patlayıcı faaliyetin orta ölçekte devam edeceğini belirterek, yanardağın kraterinden uzak durulması konusunda uyarıda bulundu.

BU YIL PATLAMA SAYISI 308'E ULAŞTI
Hemen hemen her gün patlamaların yaşandığı Popocatepetl Yanardağı'nda bugün yaşanan 12 patlamayla birlikte bu yıl içerisinde meydana gelen patlamaların sayısı 308'e yükseldi. Yanardağda 2022 yılı boyunca ise 113 patlama gerçekleşmişti. ",/dunya/meksikadakipopocatepetl-yanardaginda-24-saatte-12-patlama-6430008,Dünya,10.04.23-00:01,https://iasbh.tmgrup.com.tr/cd514e/752/395/0/0/800/420?u=https://isbh.tmgrup.com.tr/sbh/2023/04/11/popocatepetl-yanardaginda-24-saatte-12-patlama-1681164618870.jpg
"Galatasaray, Kayserispor maçı hazırlıklarını sürdürdü","Galatasaray, Spor Toto Süper Lig'in 29. haftasında Kayserispor ile oynayacağı maçın hazırlıklarını bugün Florya Metin Oktay Tesisleri'nde yaptığı antrenmanla sürdürdü.Dinamik ısınmayla başlayan idman, iki grup halinde geniş alanda pas çalışmasıyla devam etti. Teknik Direktör Okan Buruk yönetimindeki antrenman, dar alanda top kapma çalışması ve bire bir oyunun ardından dört takımlı turnuvayla sona erdi.Sarı-kırmızılılar, yarın saat 17.30'da yapacağı idmanla Kayserispor maçı hazırlıklarını sürdürecek.",/spor/futbol/2023/04/10/galatasaray-kayserispor-maci-hazirliklarini-surdurdu,Futbol,10.04.23-00:01,https://iasbh.tmgrup.com.tr/0f3061/752/395/0/8/600/323?u=https://isbh.tmgrup.com.tr/sbh/2023/04/11/galatasaray-kayserispor-maci-hazirliklarini-surdurdu-1681164016143.jpg
"Lider Barcelona, Girona ile golsüz berabere kaldı",,/spor/futbol/2023/04/10/lider-barcelona-girona-ile-golsuz-berabere-kaldi,Futbol,10.04.23-00:01,https://iasbh.tmgrup.com.tr/2bd5f2/752/395/0/0/800/419?u=https://isbh.tmgrup.com.tr/sbh/2023/04/11/lider-barcelona-girona-ile-golsuz-berabere-kaldi-1681163930195.jpg
İstanbul Süper Amatör Kümede olaylı maç: Makasla rakip futbolculara saldırdı,"İstanbul Süper Amatör Küme 4. Grup'ta Çubukluspor ile Çıksalınspor arasında 9 Nisan Pazar günü oynan maçta futbolcular birbirine girdi. Maçın sonlarına doğru bir sporcu eline aldığı makasla rakip futbolculara saldırdıİstanbul Süper Amatör Küme 4. Grup'ta Çubukluspor ile Çıksalınspor arasında ligin son haftasında oynanan maçta futbolcular birbirine girdi.Çubukluspor'un kazandığı takdirde klasman grubuna yükseleceği, Çıksalınspor'un ise  kaybetmesi durumunda  1. Amatöre düşeceği maçın  maçın son anlarında futbolular arasında kavga yeşil sahalarda istenmeyen görüntülerin yaşanmasına neden oldu.Çubukluspor'un Çıksalın karşısında 4-1 önde olduğu maçın 66'ncı dakikasında futbolcular birbirine girdi.Kavga sırasında 66 numaralı bir sporcunun eline aldığı makasla rakip futbolculara saldırması nedeniyle maç yarıda kaldı. Maçın  tatil edilmesi nedeniyle maç ile ilgili kararın federasyon ceza kurulunda verilmesi bekleniyor.",/istanbul/2023/04/10/istanbul-super-amator-kumede-olayli-macmakasla-rakip-futbolculara-saldirdi,İstanbul,10.04.23-00:01,https://iasbh.tmgrup.com.tr/87977c/752/395/0/0/1210/636?u=https://isbh.tmgrup.com.tr/sbh/2023/04/11/1681162435337.jpeg
Selahattin Baki’den Erden Timur’a olay sözler!,"Selahattin Baki, Fenerbahçe'nin Fatih Karagümrük'ü 2-1 mağlup ettiği maçın ardından basın mensuplarına açıklamalarda bulundu.Baki, ""Öncelikle takımımızı tebrik ediyorum. Zorlu bir virajı döndük. Bugün yine ciddi anlamda konuşulması gereken vahametler yaşandı. Fenerbahçe bu akşam yine herkesin gözü önünde planlı ve programlı bir şekilde bu sezon 3'üncü kez şampiyonluk yarışından koparılmaya çalışıldı. Türkiye'nin açık ara bütün maçlara giden futbolseverler iyi bilir saha zeminin tribünlere en uzak olduğu ve bizim bu en uzak tribünlerin en tepede ve en son koltuktan rahatlıkla görebildiğimiz penaltıyı ne hikmetse ne sahadaki hakem görebildi, ne VAR'dakiler uyarıp olayı Fenerbahçe lehine çevirmeyi uygun gördüler. Bu artık kabul edilemez bir noktaya gelmiştir. Günlerdir algılar, manipülasyonlar Lale Orta diyorlar, MHK diyorlar, bu hakemler Fenerbahçe'yi şampiyon yapacak algısı dün birkaç programda gördüm. Utanma da kalmamış insanlarda. Herhalde bu işten bir tek bu hakemlerin haberi yok. Artık herkesin gözü önünde ciddi anlamda çadır tiyatrosuna döndü bu iş. Ben hem Lale Orta'ya hem MHK'ya hem TFF'nin bütün kurumlarına sesleniyorum artık bu algıcılardan, lobicilerden korkmayın. Bari şu son kalan 2 ayda herkes işini doğru yapsın, objektif yapsın. Ligin kalan itibarını, son kalan objektiflik kırıntılarını kurtarmaya çalışalım. Salı günü normalde olması gereken ama şu ana kadar bir türlü şahit olamadığımız adaletin bekçileri rakibimiz bir program yapacaktı. Her Salı günü adaletle alakalı rakipler dahil yenilen bütün hakları masaya koyacaklardı. Kendilerine önümüzdeki Salı günü bu programı yapmalarını söylüyorum. Bugüne kadar zaten çok pozisyon birikmişti. Bugünkü maçtan da çok malzeme çıkar. Madem herkes için adalet, hadi bakalım bugünkü maç dahil olmak üzere bütün birikmişleri masaya koyun da hep beraber hesabı görelim, hesabı keselim. Her şeye rağmen, bu kadar algıya, bu kadar negatifliğe, Fenerbahçe'nin boynuna ip dolanmaya çalışılmasına rağmen Fenerbahçe iki kupada da yoluna devam ediyor. Biz bugün çok psikolojik bir eşik döndük. Umarım bugün itibarıyla camiamız ve taraftarımızı arkamıza alıp son 2 aylık dönemeçte hep berabere mutlu sona doğru adım adım gideriz"" ifadelerini kullandı.""BAZI AVRUPA LİGLERİNDE RAHATÇA GOL VERİLEBİLECEK BİR POZİSYON""Selahattin Baki, Arao'nun faul nedeniyle iptal edilen golüyle ilgili, ""Gol pozisyonu evet, tartışmaya açık bir pozisyon. Bazı Avrupa liglerinde çok rahat gol olarak verilebilecek bir pozisyon. Bir de Emre Mor'un maçın başından sonuna kadar yediği dayak var. Kimse bunu da konuşmuyor. Yani ciddi anlamda hakem katliamının ucundan döndük. Hakem katletti de takımın refleks göstermesiyle bugünü kurtarabildik"" dedi.""SAHADA MAÇ OYNANIRKEN FENERBAHÇE OYUNCUSUNU ISLIKLAMANIN KİME NE FAYDASI VAR""Taraftarın protestoları hakkında da konuşan Selahattin Baki, ""Taraftarlarda tabii ki birikmiş bir negatiflik, birikmiş bir umutsuzluk, birikmiş bir travma var. Bunu zaten her zaman söylüyoruz. Toplam 9'uncu yıla giriyoruz. Ancak ben hep söylüyorum bize yapsınlar. Ben böyle bir jenerasyondan geliyorum. Sahada maç oynanırken Fenerbahçe oyuncusunu ıslıklamanın kime ne faydası var. Hala ve hala ayaktayız ve hala 2 kupada yolumuza devam ediyoruz. Bundan sonra en azından takımın etrafında kenetlenmelerini rica ediyorum"" şeklinde konuştu.""TİPİK VE KLASİK AÇIKLAMALAR""Baki, Erden Timur'un elimizdeki kayıtları sezon sonunda açıklayacağız söylemiyle ilgili, ""Tipik ve klasik açıklamalar. Varsa Türk futbolunun bekası için açıklasınlar hep beraber görelim. Ama yine bir şey açıklamayacaklar"" dedi.Selahattin Baki, Erden Timur'un canlı yayında gösterdiği transfer belgeler için, ""Bunlar birçok futbolla alakalı görev alan yöneticilerin ellerinde. Bazen menajerlerin, bazen kulüp yetkililerinin fiyat artırmak için teklif yaptıkları doğrudur. Bizde de bugüne kadar Galatasaray, Beşiktaş, Trabzon'un teklifi var. Ama bunu canlı yayında bu şekilde büyük bir zafermiş gibi masaya koymak büyük bir raconsuzluk bana göre. Biz hiçbir zaman bu toplara girmedik, Fenerbahçe olarak da girmeyiz"" diyerek sözlerini noktaladı.",/spor/futbol/2023/04/10/selahattin-bakiden-erden-timura-olay-sozler-buyuk-bir-raconsuzluktur,Futbol,10.04.23-00:01,https://iasbh.tmgrup.com.tr/811de5/752/395/0/237/2048/1311?u=https://isbh.tmgrup.com.tr/sbh/2023/04/11/selahattin-bakiden-erden-timura-olay-sozler-buyuk-bir-raconsuzluktur-1681162210148.jpg
Enver Aysever: CHP’liler kendisini jiletleyecek,"Türk halkı 14 Mayıs Genel Seçimleri için sandık başına gidecek. Cumhurbaşkanı ve milletvekilleri seçilecek. Partilerin aday listelerinin Yüksek Seçim Kurulu'na (YSK) teslimi, dün saat 17.00 itibarıyla sona erdi. Listelerin YSK'ya teslim edilmesi sonrası partilerin aday gösterdiği isimler de kamuoyuyla paylaşıldı.PARTİYE HAKARET EDENLER LİSTEDE!

CHP'nin listesindeki pek çok isim başta CHP'liler olmak üzere büyük tepki gördü. Adeta 'yok yok' denilen listede FETÖ, PKK ilişkili ve geçmişte Cumhuriyet Halk Partisi ve seçmenine ağır hakaretler eden adaylar bulunuyor.ÖZDİL, SAYMAZ, DÜNDAR, SEVİNÇ, BALBAY! TEPKİLER ART ARDA

Başta DEVA Partili Sadullah Ergin olmak üzere bazı isimlerin CHP listelerinden milletvekili adayı olması, CHP yandaşlarını bir hayli kızdırdı. Geçtiğimiz yıllarda 7'li Koalisyon Cumhurbaşkanı Adayı Kemal Kılıçdaroğlu ile kişisel tartışmalara giren Ergin'in CHP listesinden aday olmasına tepki gösteren İsmail Saymaz, Yılmaz Özdil, Uğur Dündar, Şaban Sevinç ve Mustafa Balbay'ın başını çektiği CHP'liler, 'Kabul etmiyoruz' diyerek isyan bayrağını açtı.
ENVER AYSEVER: İZMİRLİLER KENDİSİNİ JİLETLEYECEK
CHP yandaşı gazeteci Enver Aysever, de CHP'nin milletvekili aday listeleri üzerinden sert eleştirilerde bulundu. CHP listesinden 1'inci sırada FETÖ'cü bir ismin, 2'nci sırada ise karanlık işlerle uğraştığını öne sürdüğü Tuncay Özkan'ın aday gösterilmesini hedef alan Aysever, 'İzmirli herhalde kendisini jiletleyecek' dedi.

""KAFAMI DUVARLARA VURARAK KEMAL BEY'E OY VERECEĞİM""
Aysever, geçtiğimiz günlerde de, CHP Genel Başkanı Kemal Kılıçdaroğlu'na oy vereceğini ancak bundan büyük bir pişmanlık duyacağını itiraf etmişti.

7'li Koalisyonda yer alan partilere tepki gösteren Aysever, ""Seçimde oyumu Kemal Bey'e vereceğim ama bunu vallahi de billahi de kafamı duvarlara vurarak yapacağım, büyük pişmanlık duyacağım. Erdoğan'dan kurtulmak için geldiğimiz hale bak."" ifadelerini kullanmıştı. ",/gundem/2023/04/10/enver-ayseverden-tuncay-ozkan-ve-yuksel-taskin-tepkisi-chpliler-kendisini-jiletleyecek,Gündem,10.04.23-00:01,https://iasbh.tmgrup.com.tr/78c194/752/395/0/0/720/378?u=https://isbh.tmgrup.com.tr/sbh/2023/04/11/1681162292265.jpg
