Title,Content,Content_url,News_type,Day_month_year_hour,Img_url
Elazığ’dan acı haber! Biri polis memuru 2 kişinin cansız bedenine ulaşıldı,Kahramanmaraş'ta meydana gelen Elbistan merkezli 7.6 büyüklüğündeki depremde Elazığ merkeze bağlı Akpınar Mahallesi'nde bir bina çöktü. Enkaz altında biri polis 2 kişinin kaldığı öğrenildi. Havanın kararmasına rağmen enkazda arama kurtarma çalışmaları aralıksız sürdü.15 saatin ardından ilk olarak polis memuru Halil Baydoğan'ın (52) cansız bedeni çıkartıldı. Ardından 2 çocuk babası Ali Şara'nın (65) cansız bedeni çıkartıldı. Öte yandan şehit polis memuru Baydoğan'ın 2 ay sonra emekli olacağı öğrenildi.,/yasam/elazigdan-aci-haber-polis-memurunun-cansiz-bedenine-ulasildi-6348687,Yaşam,06.02.23-00:01,https://iasbh.tmgrup.com.tr/f6c129/752/395/0/45/1200/677?u=https://isbh.tmgrup.com.tr/sbh/2023/02/07/elazigda-coken-binada-polis-memurunun-cansiz-bedenine-ulasildi-1675734192034.jpeg
TCG İskenderun Gemisi depremde yaralananları Hatay’dan Mersin’e taşıyor,"Merkez üssü Kahramanmaraş olan 7.7 ve 7.6 büyüklüğünde 2 deprem meydana geldi ve Malatya, Gaziantep, Hatay, Adana, Kilis, Adıyaman, Diyarbakır, Şanlıurfa, Osmaniye'de büyük yıkıma neden oldu. ASKERİ GEMİYLE YARALI TAHLİYESİMilli Savunma Bakanı Akar ise, TCG İskenderun Gemisi'nin bu gece İskenderun Limanı'na yanaşarak yaralıları Mersin'deki hastanelere sevk edeceğini ifade etmişti.Gelen son bilgilere göre TCG İskenderun Gemisi, depremde yaralanan vatandaşları Mersin'e taşıdı. Yaklaşık ilk seferde 500 hastanın taşınacağı bilgisine ulaşılırken, Mersin'deki hastanelerin de hazır edildiği ifade edildi.Geminin içerisinde ayrıca sevk esnasından yaşanabilecek olumsuzluğa karşı, küçük bir sahra hastanesi de oluşturulduğu görüldü.Diğer yandan Kahramanmaraş merkezli depremler sonrası arama kurtarma çalışmalarının sürdüğü Hatay'daki AFAD Koordinasyon Merkezinde açıklamalarda bulunan Milli Savunma Bakanı Hulusi Akar Bakanlıkta oluşturdukları kriz merkezinin, bütün bölgeye hakim bir şekilde koordinasyon ve çalışmalarını sürdürdüğünü aktarmıştı.Bakan Akar, bakanlıklarla yaptıkları çalışma sonucu öncelikli ihtiyacın bir hava yardım koridoru teşkili olduğunu gördüklerini söyledi.Bakan Akar, A400M uçakları dahil 17 uçakla bir hava yardım koridoru oluşturduklarını ifade ederek bu koridorda ayrıca ihtiyaç duyulduğunda kullanılmak üzere Akıncı TİHA'ların da görevlendirildiğini belirtti.Helikopterlerin de müsait olan bölgelerde kullanıldığını kaydeden Bakan Akar, sözlerini şöyle sürdürdü:""Hava yardım koridorunu kullanmak suretiyle uçaklarımızla ihtiyaç duyulan bütün personeli, AFAD, sağlık personelini söz konusu bölgelere ulaştırmak için büyük bir gayret gösterdik. Maalesef hava şartlarındaki olumsuzluk nedeniyle ve bazı hava meydanlarımızdaki depremin verdiği hasardan dolayı sıkıntılar olmakla beraber şu ana kadar büyük bir gayretle arkadaşlarımız hava yoluyla ulaştırabilecekleri personel ve malzemeyi yerlerine ulaştırdılar. Ayrıca TSK bünyesindeki İnsani Yardım Tugayımız ve onun bünyesinde bulunan 8 adet Doğal Afet Kurtarma Timi ile Kıbrıs'ta ihtiyaç halinde kullanmak üzere bulundurduğumuz Doğal Afet Yardım Timi de şu anda bölgeye intikal etmiş bulunmakta ve çalışmalarını sürdürmektedir.""KIŞLALARDA YEMEK HAZIRLANDIHava şartlarının çok soğuk olması nedeniyle sıcak yemek dağıtımı için gayret gösterdiklerini belirten Bakan Akar, kışla mutfaklarında hazırlanan yemeklerin yaklaşık 15 bin vatandaşa ulaştırıldığını söyledi. TSK'nın sefer stoklarında bulunan malzemelerden 25 seyyar mutfak, banyo ve tuvalet ünitelerini ilgili makamlara vererek kullanılmalarını sağladıklarını dile getiren Bakan Akar, şunları kaydetti:""Çadır ihtiyacı var. Bu bakımdan da Mehmetçik bu konuda, diğer konularda olduğu gibi çalışmalarını sürdürüyor ve alanda çadırların kurulmasını sağlıyor. Şehir Hastanesindeki hasardan dolayı ihtiyacı karşılamak üzere seyyar sahra hastanesinin bölgede kurulması için çalışmalarımızı sürdürüyoruz. Yakın bir zamanda hizmete girecek ve biraz da olsa buradaki sıkıntıyı hafifletmeye gayret gösteriyoruz. Bunun yanı sıra bölgedeki yaralılarımızın hastanelerdeki hasardan dolayı burada bakımlarının mümkün olmayacağını düşünerek bizim TCG İskenderun gemisini görevlendirmek suretiyle, bu gece İskenderun Limanı'na yanaşacak. Ve buradaki bütün yaralıların en kısa zamanda Mersin'deki daha donanımlı hastaneye sevkini mümkün kılacağız.""BÜYÜK FEDAKARLIK GÖSTERİLİYORBakan Akar, Antakya bölgesinde 850-900 Mehmetçiğin vatandaşa yardım sağlamaya çalıştığını aktararak Mehmetçiğin, valiliklerle görüşerek verilen görevleri yerine getirmeye gayret ettiğini söyledi. Bu zor günlerde, milletin bağrından çıkan, 'Peygamber Ocağı' olarak da bilinen TSK'nın büyük bir incelik ve fedakârlıkla vatandaşa yardımcı olabilmek için gayret sarf ettiğini vurgulayan Bakan Akar, Mehmetçiğin emeğini görmezden gelenlerin, duymayanların olduğunu, bunlardan özür beklediklerini kaydetti.Bakan Akar, hayatını kaybeden vatandaşlara Allah'tan rahmet, yaralılara acil şifalar dileyerek hep beraber, omuz omuza, olabildiğince çok vatandaşı enkazdan kurtarmak için çalışacaklarının altını çizdi.",/gundem/2023/02/06/tcg-iskenderun-gemisi-depremde-yaralananlari-hataydan-mersine-tasiyor,Gündem,06.02.23-00:01,https://iasbh.tmgrup.com.tr/df5ddf/752/395/0/0/952/501?u=https://isbh.tmgrup.com.tr/sbh/2023/02/07/tcg-iskenderun-gemisi-depremde-yaralananlari-hataydan-mersine-tasiyor-1675730106437.jpg
Binlerce yardım gönüllüsü İstanbul Havalimanı’na akın etti,,/yasam/binlerce-yardim-gonullusu-istanbul-havalimanina-akin-etti-6348682,Yaşam,06.02.23-00:01,https://iasbh.tmgrup.com.tr/0de36c/752/395/0/65/800/486?u=https://isbh.tmgrup.com.tr/sbh/2023/02/07/binlerce-yardim-gonullusu-istanbul-havalimanina-akin-etti-1675730987066.jpeg
Miran 22 saat sonra enkazdan sağ kurtuldu,"Kent merkezi Çavuşoğlu Mahallesi'nde 5 katlı bir apartmanın yıkılan enkazı altında kalan 3 yaşındaki Miran Tekeş ile 26 yaşındaki Abdullah Uraz Sivas itfaiye ekipleri tarafından yapılan çalışmalar neticesinde 22 saat sonra enkaz altından sağ kurtarıldılar.Minik Miran ile Abdullah Uraz sağlık ekiplerinin ilk müdahalesinin ardından tedavi için Malatya Eğitim ve Araştırma Hastanesine kaldırılırken, ekiplerin kent genelindeki arama ve kurtarma çalışmaları ise aralıksız sürüyor.",/yasam/malatyadaki-kurtarma-calismalarindan-sevindiren-haber-miran-22-saat-sonra-enkazdan-sag-kurtuldu-6348680,Yaşam,06.02.23-00:01,https://iasbh.tmgrup.com.tr/6e55fe/752/395/0/116/800/536?u=https://isbh.tmgrup.com.tr/sbh/2023/02/07/malatyadaki-kurtarma-calismalarindan-sevindiren-haber-miran-22-saat-sonra-enkazdan-sag-kurtuldu-1675730004712.jpg
Enkazda ağlayan bebek 3 kişinin hayatını kurtardı,"Kahramanmaraş'ın Pazarcık ilçesi merkezli ilk depremde yıkılan Diyarbakır'ın Bağlar ilçesi Tesisler Kavşak'ta bulunan Serin 2 Apartmanı'nda sürdürülen arama-kurtarma çalışmalarında 20 saat sonra mucize kurtuluşlar yaşandı.Enkaz altında bir bebeğin ağlama sesini duyan ekipler, çalışmalarını o bölümde yoğunlaştırdı. Yapılan çalışma ile bebeğin annesi sağ olarak kurtarıldı. Bebeğe ulaşılmaya çalışılırken, yaklaşık 30 dakika sonra aynı enkazdan bir erkek ile bir kadın daha sağ olarak kurtarıldı. Ardından bir erkeğin cansız bedeni çıkarıldı.Jandarma ekiplerine ait arama kurtarma köpeği de bölgeye gelerek enkazda arama çalışmalarına dahil edildi. Ekipler, bebeğe ulaşmak için yoğun bir çaba sarf ediyor.",/yasam/enkazda-aglayan-bebek-3-kisinin-hayatini-kurtardi-6348679,Yaşam,06.02.23-00:01,https://iasbh.tmgrup.com.tr/05db7b/752/395/0/113/800/533?u=https://isbh.tmgrup.com.tr/sbh/2023/02/07/enkazda-aglayan-bebek-3-kisinin-hayatini-kurtardi-1675729828911.jpeg
KKTC’den insani yardım taşıyan 2 gemi Türkiye’ye hareket etti,"Gönyeli, Girne ve Çatalköy belediyelerince hazırlanan yardım malzemeleri belediye başkanlarının nezaretinde Girne Limanı'na getirilerek gemiye yüklendi. Yardım malzemelerini taşıyan gemi, Girne'den Mersin'in Taşucu Limanı'na doğru yola çıktı.Türkiye Cumhuriyeti Büyükelçiliği, Gazimağusa Başkonsolosluğu ve 4'üncü Piyade Alay Komutanlığı desteği ile toplanan yardımları taşıyan tırlar gemiye yüklenerek Gazimağusa Limanı'ndan Mersin'e gönderildi.Yetkililer KKTC'den 2 gemiyle 200 tona yakın insani yardımın ilk etapta Türkiye'ye gönderildiğini bildirdi.",/gundem/2023/02/06/kktcden-insani-yardim-tasiyan-2-gemi-turkiyeye-hareket-etti,Gündem,06.02.23-00:01,https://iasbh.tmgrup.com.tr/826202/752/395/0/48/1200/678?u=https://isbh.tmgrup.com.tr/sbh/2023/02/07/kktcden-insani-yardim-tasiyan-2-gemi-turkiyeye-hareket-etti-1675728032803.jpeg
"Rusya, Türkiye’ye sahra hastanesi gönderdi","Türkiye'nin birçok ilinde can ve mal kaybına neden olan Kahramanmaraş merkezli depremin ardından Rusya'dan Türkiye'ye destek ekipleri gönderilmeye devam ediyor. Rusya Acil Durumlar Bakanlığı gündüz saatlerinde gönderilen arama kurtarma ekiplerine ek olarak akşam saatlerinde yeni ekiplerin yola çıktığını açıkladı. Bakanlık ayrıca deprem bölgelerine kurulması için sahra hastanesi gönderiminin de gerçekleştirildiğini duyurarak, ""Depremzedelere doğrudan afet bölgesinde yardım sağlamak amacıyla Türkiye'ye hava yoluyla taşınabilen bir sahra hastanesi gönderildi. Hastanede çalışan 40'tan fazla uzman nitelikli tıbbi yardım sağlayacak"" denildi.Rusya Acil Durumlar Bakanlığı, Türkiye'ye gönderilen ekiplerin havaalanlarından yola çıkışlarına ve uçaklarla yardım paketlerinin gönderilmesine dair görüntüler de yayınladı. Bakanlık Türkiye'nin yanı sıra Suriye'ye de kurtarma ekiplerinin yanı sıra insani yardım malzemelerinin gönderildiğini duyurdu.",/gundem/2023/02/06/rusya-turkiyeye-sahra-hastanesi-gonderdi,Gündem,06.02.23-00:01,https://iasbh.tmgrup.com.tr/2c63be/752/395/0/83/800/502?u=https://isbh.tmgrup.com.tr/sbh/2023/02/07/rusya-turkiyeye-sahra-hastanesi-gonderdi-1675727021262.jpeg
İzmir Valiliği deprem bölgesine 2 bin 331 personel gönderdi,"İzmir Valiliği, Kahramanmaraş merkezli iki depremde etkilenen bölgelerde asayiş ve arama-kurtarma çalışmalarına destek vermek amacıyla yapılan çalışmalar hakkında açıklama yaptı. Bölgeye takviye ekip gönderildiği belirtilen açıklamada, ""Ülkemizde yaşanan deprem felaketi sebebiyle bölgede yürütülen arama, kurtarma, genel asayiş ve hasar tespit çalışmalarına takviye olmak üzere ilimizden; 1023 jandarma personeli, 181 emniyet çevik kuvvet personeli, 210 çevre ve şehircilik personeli ve AFAD ekibinden oluşan bin 414 personel, 9 sivil havayolu uçağıyla Adana ve Adıyaman'a gönderilmiştir. Ayrıca; Hava Meydan Kıta Komutanlığından kalkan 16 askeri kargo uçağı, 17 ilk yardım aracı ile birlikte 917 görevli personeli deprem bölgesine nakletmiştir. Bu saat itibarıyla havayolu ile İzmir'den 2 bin 331 personel deprem bölgelerine intikal etmiştir. Bölgeye destek çalışmalarımız devam etmektedir."" ifadelerine yer verildi. 
 ",/gundem/2023/02/06/izmir-valiligi-deprem-bolgesine-2-bin-331-personel-gonderdi,Gündem,06.02.23-00:01,https://iasbh.tmgrup.com.tr/0d21c5/752/395/0/28/800/449?u=https://isbh.tmgrup.com.tr/sbh/2023/02/07/izmir-valiligi-2-bin-331-personel-deprem-bolgesine-gonderildi-1675726891852.jpg
THY 4 ilden İstanbul’a bilet fiyatını sabitledi,"THY Basın Müşaviri Yahya Üstün, sosyal medya hesabından yaptığı açıklamada, deprem bölgelerine insani yardım malzemeleri ve arama kurtarma ekiplerinin ulaşması için AFAD koordinasyonunda operasyonlarını sürdürdüklerini belirtti.THY'nin şimdiye kadar 9'u kargo uçağı olmak üzere 47 uçuş gerçekleştirdiğini aktaran Üstün, şu bilgileri paylaştı:""Bu kapsamda giden insani yardım uçaklarımızın dönüş uçuşlarını da vatandaşlarımızın kullanımına açıyoruz. Yolcu düzenini sağlayabilmemiz adına da bu uçuşlar için de rezervasyonunuzu mobil uygulamamız ve web sitemiz üzerinden oluşturabilirsiniz. Hem bu uçuşlarımız hem de Adana, Diyarbakır, Şanlıurfa ve Elazığ'dan İstanbul'a olan tüm uçuşlarımızı 13 Şubat'a kadar vergiler dahil 100 TL olarak sabitliyoruz.""",/gundem/2023/02/06/thy-insani-yardim-tasiyan-ucaklarin-istanbula-donusu-yolculara-acildi,Gündem,06.02.23-00:01,https://iasbh.tmgrup.com.tr/e09a8f/752/395/0/32/862/486?u=https://isbh.tmgrup.com.tr/sbh/2023/02/07/thy-insani-yardim-tasiyan-ucaklarin-donusu-yolculara-acildi-1675726321226.jpeg
"Ankara’da zincirleme trafik kazası: 2 ölü, 6 yaralı","Kaza, öğleden sonra Ankara-Aksaray E-90 karayolu, Kulu makası civarında Şereflikoçhisar ilçesi sınır bölgesinde meydana geldi. E90 karayolu Ankara- Aksaray istikametinde yoğun kar yağışı nedeniyle oluşan buzlanmadan dolayı, 11 aracın karıştığı zincirleme trafik kazası meydana geldi. İhbar üzerine bölgeye çok sayıda sağlık, polis ve itfaiye ekibi sevk edildi.Kazada önündeki otomobil ile arkasından gelen yolcu otobüsü arasında sıkışan başka bir otomobilin sürücüsü H.G. ve yanında yolcu olarak bulunan A.S.G.'nin kaza yerinde hayatını kaybettiği belirlendi. Kazada diğer araçlarda bulunan V.Ö., Y.I., M.B., L.B., E.G. ve A.S. ise yaralandı.Yaralılar, sağlık ekiplerince Şereflikoçhisar Devlet Hastanesi ve Kulu Devlet Hastanesi'ne kaldırılarak tedaviye alınırken, yaşamını yitiren 2 kişinin cansız bedeni ise morga götürüldü.Kazayla ilgili soruşturma başlatıldı.",/yasam/ankarada-zincirleme-trafik-kazasi-2-olu-6-yarali-6348669,Yaşam,06.02.23-00:01,https://iasbh.tmgrup.com.tr/f0dacf/752/395/0/0/1186/621?u=https://isbh.tmgrup.com.tr/sbh/2023/02/07/ankarada-zincirleme-trafik-kazasi-2-olu-6-yarali-1675725975396.jpeg
Küçükçekmece’de çatışma! Düğün çıkışı saldırdılar: 3 yaralı,,/yasam/kucukcekmecede-catisma-dugun-cikisi-saldirdilar-3-yarali-6317470,Yaşam,14.01.23-00:01,https://iasbh.tmgrup.com.tr/83c7da/752/395/0/69/600/385?u=https://isbh.tmgrup.com.tr/sbh/2023/01/15/kucukcekmecede-catisma-dugun-cikisi-saldirdilar-3-yarali-1673754035002.jpeg
Londra’da silahlı saldırı: 2’si çocuk 5 yaralı,"Euston Tren İstasyonu yakınlarındaki olayda yaralanarak hastaneye kaldırılan 7 yaşındaki çocuğun hayati tehlikesinin sürdüğü, bacağından hafif yaralanan diğer çocuğun ise taburcu edildiği belirtildi.Saldırıda yaralanan 41, 48 ve 54 yaşlarındaki 3 kadının ise hayati tehlikesinin bulunmadığı kaydedildi.Komiser Ed Wells, olaya ilişkin yaptığı açıklamada, ""Hiçbir bir silahlı saldırı olayı kabul edilemez, ancak bugün öğleden sonra meydana gelen silahlı saldırıda aralarında 2 çocuğun da bulunduğu birden fazla kişinin yaralanması şok edici. Korkunç saldırıyla ilgili soruşturma sürüyor."" ifadesini kullandı.Polis, olayın ardından bölgede geniş güvenlik önlemleri aldı.",/dunya/londrada-silahli-saldiri-2si-cocuk-5-yarali-6317418,Dünya,14.01.23-00:01,https://iasbh.tmgrup.com.tr/4e79e7/752/395/0/180/800/600?u=https://isbh.tmgrup.com.tr/sbh/2023/01/15/londrada-silahli-saldiri-2si-cocuk-5-yarali-1673742379858.jpeg
"SON DAKİKA | İzmir’de 3,0 büyüklüğünde deprem","Son dakika haberine göre, saat 00.08'de merkez üssü Gökdere-Bornova olan deprem meydana geldi. İzmir genelinde ve çevre illerden de hissedilen depremin büyüklüğü 3.0 olarak ölçüldü.Depremin derinliği ise 9.1 kilometre olarak kayıtlara geçti.",/yasam/son-dakika-izmirde-30-buyuklugunde-deprem-6317354,Yaşam,14.01.23-00:01,https://iasbh.tmgrup.com.tr/a2d3dc/752/395/0/106/1060/663?u=https://isbh.tmgrup.com.tr/sbh/2023/01/15/son-dakika-izmirde-deprem-1673730712972.jpeg
Merkez Bankası’ndan yeni karar,,/ekonomi/son-dakika-merkez-bankasindan-zorunlu-karsilik-karari-6317352,Ekonomi,14.01.23-00:01,https://iasbh.tmgrup.com.tr/17ee91/752/395/0/32/862/486?u=https://isbh.tmgrup.com.tr/sbh/2023/01/15/merkez-bankasindan-zorunlu-karsilik-karari-1673731237419.jpg
"Milan, Lecce deplasmanında berabere kaldı","Lecce'deki Via Del Mare Stadı'da oynanan müsabakada, şampiyonluk kovalayan Milan ile orta sıralardaki Lecce kozlarını paylaştı.Ev sahibi takım, Milanlı Theo Hernandez'in 3. dakikada kendi kalesine attığı golle 1-0 öne geçti. 23. dakikada Federico Baschirotto ile farkı 2'ye çıkaran Lecce, ilk yarıyı 2-0 üstün tamamladı.Milan, ikinci yarıda Rafael Leao'nun 58. dakikadaki golüyle farkı 1'e indirdi. Konuk tamı, 70. dakikada Davide Calabria ile eşitlik (2-2) golünü buldu.Karşılaşma bu skorla sona erdi ve iki takım da sahadan 1'er puanla ayrıldı. Bu sonuçla puanını 38'e yükselten Milan, 47 puanlı lider Napoli'nin 9 puan gerisinde kaldı. Lecce ise 20 puanla 12. basamakta yer aldı. ",/spor/futbol/2023/01/14/milan-lecce-deplasmaninda-berabere-kaldi,Futbol,14.01.23-00:01,https://iasbh.tmgrup.com.tr/c9218f/752/395/0/0/800/419?u=https://isbh.tmgrup.com.tr/sbh/2023/01/14/milan-lecce-deplasmaninda-berabere-kaldi-1673729724468.jpg
