Title,Content,Content_url,News_type,Day_month_year_hour,Img_url
"Çocuklara jandarma, vatandaşlara KADES uygulaması tanıtıldı","Ziyarette çocuklara, 'Kişisel Güvenlik ve Suçtan Korunma' yöntemleri hakkında bilgilendirme yapılırken Jandarma Genel Komutanlığı tarafından çocuklara yönelik 'Tim Jandarma' çizgi filmi izlettirildi.Ayrıca, Türkali İlköğretim Okulu öğrenci velilerine ve Çaycuma ilçesinde bulunan pazar yerindeki vatandaşlara KADES uygulaması tanıtılırken, telefonlarına indirmeleri sağlandı.",/zonguldak/2022/05/27/cocuklara-jandarma-vatandaslara-kades-uygulamasi-tanitildi,Zonguldak,27.05.22-00:01,https://iasbh.tmgrup.com.tr/9ecf92/752/395/0/106/964/613?u=https://isbh.tmgrup.com.tr/sbh/2022/05/28/cocuklara-jandarma-vatandaslara-kades-uygulamasi-tanitildi-1653691662075.jpg
"14 araç trafikten men edildi, aranan 5 kişi yakalandı","Emniyet Genel Müdürlüğü koordinesinde, ülke genelinde eş zamanlı olarak yapılan ""Motosiklet, Traktör ve Servis"" uygulaması, Kocaeli'nde de 52 noktada gerçekleştirildi. 382 Motosiklet, 15 traktör, 124 servis aracı, 288 normal aracın kontrol edildiği, bin 323 kişiye kilik sorgulaması yapılan uygulamada aranan 5 kişi yakalanırken, belgeleri eksik olan 14 araç trafikten men edildi.",/kocaeli/2022/05/27/14-arac-trafikten-men-edildi-aranan-5-kisi-yakalandi,Kocaeli,27.05.22-00:01,https://iasbh.tmgrup.com.tr/00c3a5/752/395/0/253/768/657?u=https://isbh.tmgrup.com.tr/sbh/2022/05/28/14-arac-trafikten-men-edildi-aranan-5-kisi-yakalandi-1653691344322.jpg
Depoyu alkol üretim tesisine çevirmişler,"Kocaeli İl Emniyet Müdürlüğü Kaçakçılık ve Organize Suçlarla Mücadele Şube Müdürlüğü ekipleri, Çayırova İlçesinde bir depoda sahte alkol üretimi yapıldığına dair duyum ve bilgilere ulaşınca, olayla ilgili geniş çaplı soruşturma başlattı. Başlatılan teknik ve fiziki takip sonucu baskın yapılan depoda 5 kişi gözaltına alınırken, 1 etiket basma makinası, 1 dolum makinası,13 bin şişe kapağı, 1 litrelik şişede 812 şişelenmiş etil alkol, 2 adet ayrı İBC tank içerisinde bin 400 litre etil alkol, 4 rulo halinde etiket ve bin 400 boş şişe ele geçirdi. Olayla ilgili olarak gözaltına alınan şüphelilerin emniyette sorgularının devam ettiği ve tamamlanan işlemleri sonrasoı adli merciilere sevk edilecekleri öğrenildi.",/kocaeli/2022/05/27/depoyu-alkol-uretim-tesisine-cevirmisler,Kocaeli,27.05.22-00:01,https://iasbh.tmgrup.com.tr/75aea7/752/395/0/278/1600/1120?u=https://isbh.tmgrup.com.tr/sbh/2022/05/28/depoyu-alkol-uretim-tesisine-cevirmisler-1653691139807.jpg
Okul katliamının ardından ABD polisinden itiraf: Yanlış bir karardı,"Teksas Halk Güvenliği Departmanı Direktörü Steven McCraw, düzenlediği basın toplantısında, polise yönelik eleştirilere cevap verdi.McCraw, saldırganın okula ulaştığı saat 11.30 ile polisin müdahale ettiği 12.46 arasında acil polis hattına bir çok arama yapılmasına rağmen, olay yerindeki komuta merkezinin yanlış bir şekilde ""çocukların risk altında olmadığını"" düşündüğünü söyledi.Sınıftan defalarca acil hattı arayan bir çocuğun fısıldayarak 8 veya 9 çocuğun hala hayatta olduğunu ve ""Lütfen buraya polis gönderin"" diyerek yalvardığını belirten McCraw, yaklaşık bir saat boyunca en az 19 polisin okulun koridorunda saldırganın bulunduğu sınıfa müdahale etmek yerine taktik timlerinin ulaşmasını beklediğini kaydetti.""BU YANLIŞ BİR KARARDI.""McCraw, ""O sırada olay yeri komutanı, aktif bir saldırgan durumundan barikatların ardına sığınmış bir bireye geçildiğine inanıyordu. Ancak eldeki bilgilere göre, açıkça o sınıftaki çocuklar risk altındaydı ve saldırgan da hala aktifti. Bu yanlış bir karardı."" diye konuştu.Sınır devriye taktik timlerinin okula ulaşmasıyla 12.50'de saldırganın bulunduğu sınıfa girildiği ve saldırganın etkisiz hale getirildiği bilgisi paylaşıldı.AR-15 tipi otomatik saldırı silahı ile 24 Mayıs'ta Uvalde kasabasındaki Robb İlkokulu'na saldırı düzenleyen 18 yaşındaki Salvador Ramos, aynı sınıftan 19 çocuk ve 2 öğretmeni vurarak öldürmüştü.Saldırıyla ilgili incelemeler sürerken, özellikle çocukların aileleri, polisi saldırgana zamanında müdahale etmemekle eleştiriyordu.",/dunya/okul-katliaminin-ardindan-abd-polisinden-itiraf-yanlis-bir-karardi-6010659,Dünya,27.05.22-00:01,https://iasbh.tmgrup.com.tr/878d69/752/395/0/0/1200/631?u=https://isbh.tmgrup.com.tr/sbh/2022/05/28/okul-katliaminin-ardindan-abd-polisinden-itiraf-yanlis-karar-1653689755498.jpg
"Kamyon ile TIR çarpıştı: 1 ölü, 2 yaralı","Mustafa A. idaresindeki Erbaa Belediyesi'ne ait kamyon, Kırıkkale-Çorum karayolunun 65. kilometresi Delice ilçesi yakınlarında kontrolden çıkarak karşı şeride geçtikten sonra karşı yönden gelen Veysi Ç. idaresindeki TIR ile kafa kafaya çarpıştı. Olay yerine çok sayıda 112 Acil Servis, polis, itfaiye ve jandarma ekipleri sevk edildi. Sağlık görevlileri yaptıkları kontrolde TIR'da sıkışan sürücü Veysi Ç.'nin hayatını kaybettiğini belirledi.
Kazada yaralanan kamyon sürücüsü Mustafa A. ile TIR sürücünün oğlu olduğu öğrenilen Rojhat Ç., sağlık görevlilerinin ilk müdahalesinin ardından ambulansla hastaneye kaldırılarak tedavi altına alındı.
Araçta sıkışarak hayatını kaybeden TIR sürücüsü ekiplerin koordineli çalışması sonucu araçtan güçlükle çıkarıldıktan sonra hastane morguna kaldırıldı.
Kaza nedeniyle Kırıkkale-Samsun karayolu 3 saat çift yönlü araç trafiğine kapatılarak kurtarma çalışması yapıldı.
Karayolunda uzun araç kuyrukları oluştu.",/kirikkale/2022/05/27/kamyon-ile-tir-carpisti-1-olu-2-yarali,Kırıkkale,27.05.22-00:01,https://iasbh.tmgrup.com.tr/76ade7/752/395/0/169/1600/1011?u=https://isbh.tmgrup.com.tr/sbh/2022/05/28/kamyon-ile-tir-carpisti-1-olu-2-yarali-1653687143204.jpg
Batman’da aile faciası: 2 ölü 1 yaralı,"Edinilen bilgilere göre olay, saat 22.00 sularında Şerzan Kurt Parkı yakınlarında bulunan 412 Sokak 16 Numara'da yaşandı. Henüz bilinmeyen nedenden dolayı cinnet geçiren 65 yaşındaki Şehmuz Demir, yeğeni Abdulğani Demir, eşi Felek Demir ve eşinin kardeşi olan Keziban Demir'e silahla ateş açtı. Olayda Abdulğani Demir ve Keziban Demir yaşamını yitirirken zanlının eşi olan Felek Demir ise ağır yaralandı. 2 kişiyi öldürerek aile faciasına neden olan Şehmuz Demir olay yerinden kaçtıktan kısa süre sonra polis tarafından yalandı.Olayla ilgili geniş çaplı soruşturma başlatıldı.",/yasam/batmanda-aile-faciasi-2-olu-1-yarali-6010634,Yaşam,27.05.22-00:01,https://iasbh.tmgrup.com.tr/8e70db/752/395/0/0/856/449?u=https://isbh.tmgrup.com.tr/sbh/2022/05/28/batmanda-aile-faciasi-2-olu-1-yarali-1653686880084.jpg
Uşak’ta iki grup arasında çıkan bıçaklı kavga kanlı bitti!,"Olay, Uşak merkeze bağlı Mehmet Akif Ersoy Mahallesi 1. Çevre Sokak'ta meydana geldi.
Sokak üzerinde karşılaşan iki grup arasında henüz bilinmeyen bir nedenle kavga çıktı. Kavga kısa sürede büyüyerek bıçaklı kavgaya dönüştü.
15 yaşındaki P.A. yanında bulundurduğu bıçakla Osman Kara'ya (37) saldırdı. Kara bıçaklanarak ağır yaralandı. İhbarlar üzerine bölgeye 112 Acil Sağlık ve polis ekipleri sevk edildi. Sağlık ekipleri ağır yaralı Kara'yı olay yerinde yaptığı ilk müdahale sonrasında Uşak Eğitim ve Araştırma Hastanesi'ne kaldırdı.

Burada tedavi altında alınan Kara yapılan tüm müdahalelere rağmen kurtarılamayarak hayatını kaybetti. Olay sonrasında kaçan P.A. ve beraberindeki 2 şüpheli polis ekiplerince yakalanarak gözaltına alındı.
Şüphelilerin emniyetteki işlemleri sürüyor.",/usak/2022/05/27/iki-grup-arasinda-cikan-bicakli-kavgada-agir-yaralanan-37-yasindaki-adam-kaldirildigi-hastanede-hayatini-kaybetti,Uşak,27.05.22-00:01,https://iasbh.tmgrup.com.tr/c459ed/752/395/0/2/650/344?u=https://isbh.tmgrup.com.tr/sbh/2022/05/28/iki-grup-arasinda-cikan-bicakli-kavgada-agir-yaralanan-37-yasindaki-adam-kaldirildigi-hastanede-hayatini-kaybe-1653686652731.jpg
İsveç’te terör örgütü PKK/YPG yandaşları gösteri yaptı,"İsveç ve Finlandiya'nın NATO'ya başvurusunun yankıları sürüyor. Teröre verdikleri destek nedeniyle Türkiye'nin olumsuz yaklaştığı üyelik sürecine ilişkin müzakereler devam ederken İsveç'te terör örgütü PKK/YPG yandaşları gösteri yaptı.'Hepimiz PKK'yız hepimiz PKK'lıyız' sloganı atan terör yandaşları, örgütün elebaşı Abdullah Öcalan ve terör örgütünün simgesini taşıyan paçavralar taşıdı.

Sol Parti Süryani asıllı Milletvekili Tony Hadaou'dun destek verdiği gösteride İsveç'in, Türkiye'ye verdiği tavizlerin durdurulması istendi.",/gundem/2022/05/27/isvecte-teror-orgutu-pkkypg-yandaslari-gosteri-yapti,Gündem,27.05.22-00:01,https://iasbh.tmgrup.com.tr/046f8a/752/395/0/57/1600/896?u=https://isbh.tmgrup.com.tr/sbh/2022/05/28/isvecte-teror-orgutu-pkkypg-yandaslari-gosteri-yapti-1653686197715.jpg
Dicle Elektrik’te iş kazası! 2 işçi yaralı,,/sanliurfa/2022/05/27/dicle-elektrikte-is-kazasi-2-isci-yarali,Şanlıurfa,27.05.22-23:43,https://iasbh.tmgrup.com.tr/8e84be/752/395/0/411/1080/978?u=https://isbh.tmgrup.com.tr/sbh/2022/05/27/dicle-elektrikte-is-kazasi-2-isci-yarali-1653684211506.jpg
Bracon hebetorlar ve Torymus sinensisler iş başında,"Bartın Vali Yardımcısı Abdullah Aktaş, Orman Bölge Müdürü Faruk Bayraktaroğlu, Kurucaşile Kaymakamı Muhammed Ebrar Evsen, Amasra Kaymakamı Kadir Perçi ve B.Ü. Orman Fakültesi Öğretim Üyesi Doç. Dr. Yafes Yıldız'ın katılımıyla 300 adet Torymus sinensis salımı yapıldı.Orman Bölge Müdürü Faruk Bayraktaroğlu salım öncesi yaptığı açıklamada ""Bölge Müdürlüğümüzce toplumun ormanlardan beklentilerini en iyi şekilde karşılamak ve ormanların gördüğü hizmetleri gelecek nesillerin yararlanmasına sunmak, ormanların iyi bir şekilde korunması ile sağlanabilir. Unutulmamalıdır ki, Orman yangınları kalp krizi gibi anlık zarar verirken, böcek zararları ise kanser gibi yıllarca mücadele yapmayı gerektirir. Böceklerle mücadele oldukça masraflı ve zahmetlidir. Bölge Müdürlüğü olarak artık kimyasal mücadele dediğimiz zehirli ilaçlarla mücadele yapmıyoruz. Çevreye zararsız olan biyoteknik ve biyolojik mücadeleye daha çok önem veriyoruz. Bu kapsamda her yıl biyolojik mücadele çalışmalarını artırmakta, böceklerle mücadele çeşitli yöntemler uygulamaktayız. Salınan bu böcekler, ormanlarımıza zarar veren böceklerle mücadelemizde bizim en büyük yardımcılarımızdır. Doğada biyolojik denge için faydalı böcek popülasyonu yeterli sayıya ulaşıncaya kadar kestane gal arısının yoğun zarar yaptığı mıntıkalarda faydalı böcek salımı yapılmaya devam edilecektir. Üniversitelerimizle koordineli bir şekilde çalışmalarımız devam etmektedir"" dedi.


Bartın Valisi Yardımcısı Abdullah Aktaş ise "" Vatandaşlarımızın büyük bir kısmı kestane ve kestane balı üretimi gerçekleştiriyor. Dolayısıyla bölgemiz için büyük bir tehdit olan Kestane Gal Arısına karşı orman teşkilatımız üniversitedeki hocalarımızla birlikte iş birliği içerisinde. Emeği geçen herkese teşekkür ediyorum ve bu tip çalışmaların yaygınlaşmasını temenni ediyorum"" diye konuştu.Orman Bölge Müdürü Faruk Bayraktaroğlu, B.Ü. Orman Fakültesi Öğretim Üyesi Doç. Dr. Yafes Yıldız ile Ulus İşletme Müdürü ve Koruma Şube Müdürü ile birlikte daha sonra Ulus İlçesinde şimşir güvesi zararı görülen sahaya giderek 950 adet Bracon hebetor salımı gerçekleştirdi.Orman Bölge Müdürü Bayraktaroğlu, ""Biyolojik mücadele açısından faydalı parazitoitimizin sahaya salınması için 1 adet falkon tüpünde içinde Bracon hebetor tarafından parazitlenmiş ve çıkışa hazır 20 adet konukçu Ephestia kuehniella larvası olacak şekilde 95 adet falkon tüpü salımdan 10 gün önce hazırladık. Bugün hazırlanmış olan falkon tüplerinden çıkışa hazır 950 adet Bracon hebetor'un şimşir güvesi tırtıllarını parazitleyerek ergin olmalarını engellemek üzere doğaya salımını tüm personelimiz ile birlikte yapıyor gerektiğinde kitle üretimi yapılabilecek şekilde çalışmalara devam edilecektir"" dedi.",/bartin/2022/05/27/bracon-hebetorlar-ve-torymus-sinensisler-is-basinda,Bartın,27.05.22-23:30,https://iasbh.tmgrup.com.tr/908a83/752/395/0/57/1600/896?u=https://isbh.tmgrup.com.tr/sbh/2022/05/27/bracon-hebetorlar-ve-torymus-sinensisler-is-basinda-1653683343440.jpg
